zipcode;locality;subregion;region
24316;24049;24;07
24360;24210;24;07
24367;24210;24;07
24717;24091;24;07
24838;24037;24;07
24854;24021;24;07
25003;25120;25;09
25140;25029;25;09
25141;25230;25;09
25151;25036;25;09
25165;25118;25;09
25222;25205;25;09
25262;25050;25;09
25567;25209;25;09
25593;25208;25;09
25753;25055;25;09
25793;25077;25;09
26110;26106;26;17
26134;26153;26;17
26258;26094;26;17
26585;26136;26;17
27004;27028;27;12
27140;27028;27;12
27160;27028;27;12
27228;27020;27;12
27280;27046;27;12
27296;27028;27;12
27320;27050;27;12
27439;27041;27;12
27554;27060;27;12
27595;27016;27;12
27613;27057;27;12
27657;27034;27;12
27773;27002;27;12
27779;27063;27;12
27880;27902;27;12
28221;28080;28;13
28330;28132;28;13
28440;28068;28;13
28640;28031;28;13
28680;28133;28;13
28804;28005;28;13
29108;29090;29;01
29491;29024;29;01
29569;29038;29;01
29640;29054;29;01
29790;29094;29;01
30366;30016;30;14
30414;30015;30;14
30442;30028;30;14
30563;30018;30;14
30564;30025;30;14
30579;30030;30;14
30626;30020;30;14
30818;30024;30;14
30893;30024;30;14
31071;31201;31;15
31191;31905;31;15
31200;31097;31;15
31208;31041;31;15
31588;31145;31;15
31747;31213;31;15
32213;32027;32;12
32369;32083;32;12
32547;32034;32;12
32548;32034;32;12
32612;32085;32;12
32616;32091;32;12
32664;32001;32;12
32781;32044;32;12
32782;32063;32;12
32850;32041;32;12
33118;33053;33;03
33404;33004;33;03
33439;33014;33;03
33469;33014;33;03
33500;33036;33;03
33509;33036;33;03
33650;33037;33;03
33691;33024;33;03
33739;33027;33;03
33777;33075;33;03
33876;33073;33;03
33939;33066;33;03
33957;33060;33;03
33993;33067;33;03
34257;34178;34;07
34261;34213;34;07
34310;34029;34;07
34478;34052;34;07
34848;34904;34;07
35214;35026;35;05
35330;35027;35;05
35422;35013;35;05
35611;35017;35;05
35650;35014;35;05
36192;36028;36;12
36390;36057;36;12
36393;36003;36;12
36450;36050;36;12
36520;36020;36;12
36526;36020;36;12
36544;36052;36;12
36629;36061;36;12
36730;36054;36;12
36846;36019;36;12
36914;36026;36;12
36970;36051;36;12
37008;37274;37;07
37110;37299;37;07
37172;37301;37;07
37187;37023;37;07
37313;37178;37;07
37480;37140;37;07
37515;37119;37;07
37607;37041;37;07
37749;37319;37;07
37789;37047;37;07
37795;37156;37;07
38108;38023;38;05
38111;38038;38;05
38202;38023;38;05
38292;38046;38;05
38738;38053;38;05
38758;38027;38;05
38850;38050;38;05
39130;39040;39;06
39313;39054;39;06
39513;39066;39;06
39591;39012;39;06
39593;39091;39;06
39594;39095;39;06
39608;39016;39;06
39640;39098;39;06
40194;40155;40;07
40237;40174;40;07
40294;40160;40;07
40318;40162;40;07
41568;41084;41;01
41590;41082;41;01
41849;41012;41;01
42141;42164;42;07
42167;42019;42;07
43310;43045;43;09
43365;43015;43;09
43380;43169;43;09
43739;43114;43;09
43782;43175;43;09
43800;43161;43;09
44111;44229;44;02
44124;44159;44;02
44232;44039;44;02
44530;44122;44;02
44730;44144;44;02
45222;45021;45;08
45291;45051;45;08
45300;45121;45;08
45510;45066;45;08
45541;45100;45;08
45568;45184;45;08
45572;45172;45;08
46113;46171;46;10
46117;46070;46;10
46178;46036;46;10
46185;46202;46;10
46225;46194;46;10
46315;46095;46;10
46391;46213;46;10
46460;46230;46;10
46512;46122;46;10
46591;46010;46;10
46610;46139;46;10
46613;46155;46;10
46670;46203;46;10
46689;46904;46;10
46690;46020;46;10
46714;46188;46;10
46839;46226;46;10
46860;46006;46;10
47006;47186;47;07
47113;47165;47;07
47231;47159;47;07
47237;47082;47;07
47419;47126;47;07
47609;47153;47;07
47630;47099;47;07
47689;47040;47;07
48080;48020;48;16
48115;48066;48;16
48249;48019;48;16
48891;48022;48;16
49002;49275;49;07
49125;49047;49;07
49126;49014;49;07
49232;49264;49;07
49340;49097;49;07
01117;01017;01;16
01192;01059;01;16
01250;01009;01;16
02008;02003;02;08
02120;02060;02;08
02136;02058;02;08
02253;02036;02;08
02436;02031;02;08
02486;02030;02;08
02513;02074;02;08
02520;02029;02;08
03070;03014;03;10
03170;03113;03;10
03176;03012;03;10
03509;03069;03;10
03827;03016;03;10
03840;03072;03;10
04080;04013;04;01
04110;04066;04;01
04738;04102;04;01
04811;04076;04;01
05003;05019;05;07
05111;05211;05;07
05148;05044;05;07
05279;05241;05;07
05292;05115;05;07
06391;06071;06;11
06490;06103;06;11
06710;06153;06;11
06716;06156;06;11
06731;06091;06;11
06890;06145;06;11
07688;07033;07;04
07811;07050;07;04
07872;07024;07;04
08013;08019;08;09
08070;08019;08;09
08190;08205;08;09
08197;08205;08;09
08198;08205;08;09
08256;08002;08;09
08505;08298;08;09
08509;08243;08;09
08529;08129;08;09
08560;08112;08;09
08753;08157;08;09
08757;08091;08;09
08788;08302;08;09
08811;08043;08;09
08923;08245;08;09
08970;08217;08;09
09136;09373;09;07
09141;09906;09;07
09143;09361;09;07
09210;09412;09;07
09211;09238;09;07
09292;09056;09;07
09338;09418;09;07
09339;09448;09;07
09530;09238;09;07
09550;09903;09;07
09690;09425;09;07
10186;10188;10;11
10335;10140;10;11
10391;10901;10;11
10600;10148;10;11
10620;10041;10;11
10649;10050;10;11
10690;10148;10;11
10712;10090;10;11
10818;10053;10;11
11405;11020;11;01
11470;11020;11;01
11471;11020;11;01
11550;11016;11;01
12360;12052;12;10
12400;12104;12;10
12550;12009;12;10
12595;12033;12;10
13428;13052;13;08
13460;13015;13;08
13595;13091;13;08
14006;14021;14;01
14014;14021;14;01
14812;14004;14;01
15239;15062;15;12
15552;15087;15;12
15564;15049;15;12
15615;15091;15;12
15817;15010;15;12
15893;15078;15;12
15910;15065;15;12
15914;15065;15;12
15998;15071;15;12
16250;16068;16;08
16611;16064;16;08
16892;16053;16;08
17178;17207;17;09
17211;17117;17;09
17230;17118;17;09
17245;17181;17;09
17249;17048;17;09
17420;17148;17;09
17483;17016;17;09
17489;17188;17;09
17510;17147;17;09
17538;17006;17;09
17863;17147;17;09
18200;18127;18;01
18230;18022;18;01
18330;18175;18;01
18539;18187;18;01
18562;18159;18;01
18699;18120;18;01
19135;19041;19;08
19186;19102;19;08
19290;19117;19;08
19491;19132;19;08
20130;20072;20;16
20230;20051;20;16
20400;20050;20;16
21440;21044;21;01
21459;21021;21;01
21500;21035;21;01
21610;21064;21;01
21647;21012;21;01
21850;21077;21;01
21870;21032;21;01
22120;22222;22;02
22132;22178;22;02
22230;22217;22;02
22251;22018;22;02
22280;22119;22;02
22340;22066;22;02
22374;22069;22;02
22421;22040;22;02
22424;22102;22;02
22511;22060;22;02
22710;22130;22;02
23440;23009;23;01
23488;23073;23;01
24100;24202;24;07
24152;24199;24;07
24209;24107;24;07
24227;24175;24;07
24230;24187;24;07
24249;24230;24;07
24280;24015;24;07
24400;24115;24;07
24433;24036;24;07
24478;24110;24;07
24540;24030;24;07
24687;24901;24;07
24761;24003;24;07
24892;24052;24;07
24916;24106;24;07
24940;24063;24;07
24990;24060;24;07
24996;24001;24;07
25154;25067;25;09
25161;25014;25;09
25194;25120;25;09
25195;25120;25;09
25285;25111;25;09
25551;25057;25;09
25611;25002;25;09
25723;25071;25;09
26111;26115;26;17
26191;26144;26;17
26512;26158;26;17
27129;27011;27;12
49610;49206;49;07
49698;49256;49;07
49810;49129;49;07
50144;50171;50;02
50175;50199;50;02
50216;50287;50;02
50260;50175;50;02
50298;50209;50;02
51001;51001;51;18
27191;27028;27;12
27213;27049;27;12
27298;27028;27;12
27299;27028;27;12
27410;27031;27;12
27414;27031;27;12
27420;27031;27;12
27468;27059;27;12
27545;27058;27;12
27591;27031;27;12
27673;27045;27;12
27691;27026;27;12
27813;27065;27;12
28029;28079;28;13
28032;28079;28;13
28791;28144;28;13
28802;28005;28;13
28903;28065;28;13
28930;28092;28;13
29312;29096;29;01
29651;29070;29;01
29670;29069;29;01
29716;29033;29;01
30100;30030;30;14
30152;30030;30;14
30201;30016;30;14
30880;30003;30;14
30891;30033;30;14
31179;31260;31;15
31251;31142;31;15
31262;31012;31;15
31270;31143;31;15
31283;31139;31;15
31400;31216;31;15
31515;31064;31;15
31745;31129;31;15
31795;31050;31;15
32136;32076;32;12
32151;32059;32;12
32428;32040;32;12
32534;32019;32;12
32555;32086;32;12
32563;32086;32;12
32570;32045;32;12
32666;32001;32;12
32711;32058;32;12
32751;32049;32;12
32848;32006;32;12
32892;32041;32;12
33100;33044;33;03
33158;33021;33;03
33558;33003;33;03
33589;33012;33;03
33688;33002;33;03
33747;33070;33;03
33919;33044;33;03
34100;34157;34;07
34880;34080;34;07
35080;35016;35;05
35129;35012;35;05
35130;35012;35;05
35310;35021;35;05
35520;35010;35;05
36204;36057;36;12
36216;36057;36;12
36308;36003;36;12
36378;36021;36;12
36412;36039;36;12
36527;36020;36;12
36600;36060;36;12
36615;36005;36;12
36633;36006;36;12
36658;36040;36;12
36693;36045;36;12
36794;36036;36;12
36838;36025;36;12
36939;36004;36;12
36940;36008;36;12
37080;37274;37;07
37314;37276;37;07
37430;37207;37;07
37448;37079;37;07
37510;37378;37;07
37609;37316;37;07
37658;37147;37;07
37711;37109;37;07
37890;37008;37;07
38107;38038;38;05
38612;38017;38;05
38730;38053;38;05
39320;39001;39;06
39549;39080;39;06
39575;39096;39;06
39849;39002;39;06
40100;40181;40;07
40130;40105;40;07
40163;40123;40;07
40292;40012;40;07
40354;40003;40;07
40389;40040;40;07
40490;40103;40;07
40515;40172;40;07
41806;41094;41;01
41898;41031;41;01
42100;42004;42;07
42213;42029;42;07
42260;42167;42;07
43201;43123;43;09
43320;43150;43;09
43374;43174;43;09
43393;43011;43;09
43421;08021;08;09
43738;43023;43;09
44122;44127;44;02
44146;44156;44;02
44167;44053;44;02
44221;44222;44;02
44315;44190;44;02
44409;44048;44;02
44562;44071;44;02
44641;44230;44;02
45007;45168;45;08
45181;45032;45;08
45213;45127;45;08
45240;45002;45;08
45260;45196;45;08
45660;45020;45;08
45920;45171;45;08
46013;46250;46;10
46019;46250;46;10
46173;46050;46;10
46230;46031;46;10
46300;46249;46;10
46388;46136;46;10
46722;46055;46;10
46725;46218;46;10
46750;46231;46;10
46810;46118;46;10
46823;46179;46;10
46980;46190;46;10
47080;47186;47;07
47100;47165;47;07
47134;47225;47;07
47195;47010;47;07
47280;47055;47;07
47359;47103;47;07
47418;47068;47;07
47813;47222;47;07
48004;48020;48;16
48071;48020;48;16
48110;48040;48;16
48395;48076;48;16
48480;48011;48;16
48700;48073;48;16
48860;48096;48;16
49170;49151;49;07
49714;49084;49;07
49840;49235;49;07
50013;50297;50;02
50100;50025;50;02
50137;50218;50;02
50191;50297;50;02
50214;50071;50;02
50783;50019;50;02
50790;50101;50;02
50840;50235;50;02
01165;01003;01;16
01211;09109;09;07
01470;01010;01;16
01477;01010;01;16
02110;02035;02;08
02137;02058;02;08
02213;02077;02;08
02692;02029;02;08
03001;03014;03;10
03178;03034;03;10
03179;03015;03;10
03318;03099;03;10
03550;03119;03;10
03790;03097;03;10
03841;03007;03;10
04070;04013;04;01
04210;04060;04;01
04400;04011;04;01
04510;04001;04;01
04740;04079;04;01
04878;04087;04;01
04889;04092;04;01
05160;05019;05;07
05193;05902;05;07
05301;05142;05;07
05410;05132;05;07
05470;05182;05;07
06181;06015;06;11
06191;06107;06;11
06293;06024;06;11
06329;06013;06;11
06518;06037;06;11
06900;06074;06;11
07100;07061;07;04
07511;07047;07;04
07620;07031;07;04
07750;07015;07;04
07812;07050;07;04
08002;08019;08;09
08071;08019;08;09
08106;08256;08;09
08205;08187;08;09
08212;08223;08;09
08220;08279;08;09
08242;08113;08;09
08360;08040;08;09
08416;08023;08;09
08430;08181;08;09
08458;08234;08;09
08476;08202;08;09
08504;08037;08;09
08559;08026;08;09
08695;08016;08;09
08720;08305;08;09
08880;08074;08;09
08900;08101;08;09
08921;08245;08;09
09192;09059;09;07
09233;09011;09;07
09246;09238;09;07
09257;09431;09;07
09619;09163;09;07
09649;09248;09;07
09652;09449;09;07
09693;09309;09;07
10109;10121;10;11
10190;10049;10;11
10491;10179;10;11
10519;10203;10;11
10749;10080;10;11
10859;10171;10;11
10900;10021;10;11
11010;11012;11;01
11203;11004;11;01
11204;11004;11;01
11510;11028;11;01
11579;11020;11;01
12318;12045;12;10
13150;13031;13;08
13390;13010;13;08
13597;13071;13;08
14440;14069;14;01
14811;14013;14;01
14830;14025;14;01
15167;15008;15;12
15216;15042;15;12
15313;15039;15;12
15339;15061;15;12
15357;15022;15;12
15471;15036;15;12
15490;15036;15;12
15593;15036;15;12
15624;15004;15;12
15810;15006;15;12
15858;15093;15;12
15940;15067;15;12
15984;15072;15;12
15994;15071;15;12
16211;16158;16;08
16216;16903;16;08
16230;16251;16;08
16415;16249;16;08
16461;16119;16;08
16464;16010;16;08
16550;16112;16;08
16648;16255;16;08
17001;17079;17;09
17114;17205;17;09
17404;17146;17;09
17412;17103;17;09
17452;17101;17;09
17454;17157;17;09
17467;17187;17;09
17532;17096;17;09
17534;17043;17;09
17854;17165;17;09
17858;17208;17;09
18100;18021;18;01
18199;18036;18;01
18360;18122;18;01
18411;18151;18;01
18540;18083;18;01
19132;19301;19;08
19287;19170;19;08
19320;19027;19;08
19332;19265;19;08
19463;19223;19;08
20211;20015;20;16
20710;20080;20;16
20810;20016;20;16
20830;20056;20;16
21071;21041;21;01
21342;21004;21;01
21386;21028;21;01
21580;21023;21;01
22212;22136;22;02
22216;22184;22;02
22412;22903;22;02
22439;22214;22;02
22467;22084;22;02
22474;22143;22;02
22481;22117;22;02
22622;22199;22;02
22640;22204;22;02
22760;22044;22;02
22808;22173;22;02
22860;22006;22;02
22880;22078;22;02
23003;23050;23;01
23192;23901;23;01
23213;23076;23;01
23684;23002;23;01
24070;24089;24;07
24153;24201;24;07
24200;24188;24;07
24220;24181;24;07
24281;24015;24;07
24330;24160;24;07
24548;24030;24;07
24712;24214;24;07
24715;24023;24;07
24723;24090;24;07
24843;24177;24;07
24848;24151;24;07
25131;25233;25;09
25180;25011;25;09
25267;25902;25;09
25413;25092;25;09
25514;25173;25;09
25553;25245;25;09
25580;25086;25;09
25587;25024;25;09
25610;25156;25;09
25632;25904;25;09
25680;25240;25;09
25748;25150;25;09
26513;26020;26;17
27145;27014;27;12
27166;27011;27;12
27204;27040;27;12
27241;27029;27;12
27368;27026;27;12
27388;27022;27;12
27529;27009;27;12
27570;27003;27;12
27615;27057;27;12
27677;27037;27;12
27699;27026;27;12
27700;27051;27;12
27742;27030;27;12
27748;27030;27;12
27776;27002;27;12
27800;27065;27;12
28006;28079;28;13
28040;28079;28;13
28055;28079;28;13
28292;28061;28;13
28297;28135;28;13
28412;28023;28;13
28550;28146;28;13
28691;28176;28;13
28702;28134;28;13
28862;28104;28;13
28905;28065;28;13
28906;28065;28;13
28915;28074;28;13
28981;28106;28;13
29315;29017;29;01
29430;29084;29;01
29460;29014;29;01
29688;29051;29;01
29718;29094;29;01
30150;30030;30;14
30397;30016;30;14
30441;30028;30;14
30535;30019;30;14
30566;30038;30;14
30592;30030;30;14
30858;30026;30;14
31360;31107;31;15
31448;31241;31;15
31483;31156;31;15
31491;31103;31;15
31550;31208;31;15
31580;31157;31;15
31695;31092;31;15
31710;31264;31;15
32312;32073;32;12
32521;32013;32;12
32636;32032;32;12
32678;32036;32;12
32765;32023;32;12
32811;32068;32;12
33129;33051;33;03
33161;33038;33;03
33190;33054;33;03
33194;33044;33;03
33346;33056;33;03
33429;33066;33;03
33459;33016;33;03
33560;33056;33;03
33586;33056;33;03
33595;33036;33;03
33693;33033;33;03
33737;33027;33;03
33759;33023;33;03
33784;33034;33;03
33788;33034;33;03
33794;33070;33;03
33800;33011;33;03
33820;33026;33;03
33887;33001;33;03
33940;33060;33;03
34117;34157;34;07
34440;34074;34;07
34465;34186;34;07
34466;34241;34;07
34878;34062;34;07
34882;34062;34;07
35019;35016;35;05
35071;35016;35;05
35138;35012;35;05
35458;35023;35;05
35640;35014;35;05
36003;36038;36;12
36118;36007;36;12
36120;36012;36;12
36318;36057;36;12
36435;36001;36;12
36596;36024;36;12
36638;36027;36;12
36780;36023;36;12
36820;36043;36;12
36827;36043;36;12
36847;36019;36;12
36891;36042;36;12
36947;36008;36;12
37175;37250;37;07
37230;37160;37;07
37251;37014;37;07
37336;37164;37;07
37406;37351;37;07
37468;37283;37;07
37700;37046;37;07
37794;37282;37;07
38003;38038;38;05
38356;38043;38;05
38428;38034;38;05
38530;38011;38;05
38632;38006;38;05
38677;38001;38;05
38768;38024;38;05
38891;38050;38;05
38917;38901;38;05
39407;39021;39;06
39430;39046;39;06
39491;39027;39;06
39540;39080;39;06
39587;39015;39;06
39682;39097;39;06
39690;39099;39;06
39694;39074;39;06
39719;39028;39;06
39720;39064;39;06
39740;39079;39;06
40002;40194;40;07
40217;40078;40;07
40410;40076;40;07
40462;40010;40;07
40464;40058;40;07
40516;40079;40;07
40555;40008;40;07
40591;40053;40;07
41001;41091;41;01
41230;41027;41;01
41390;41048;41;01
41500;41004;41;01
41640;41068;41;01
41808;41098;41;01
41900;41021;41;01
41909;41085;41;01
42110;42134;42;07
42113;42193;42;07
42128;42183;42;07
42138;42022;42;07
42211;42059;42;07
42218;42038;42;07
42351;42043;42;07
43428;43142;43;09
43896;43904;43;09
44100;44009;44;02
44120;44215;44;02
44133;44234;44;02
44396;44216;44;02
44561;44212;44;02
44643;44118;44;02
44709;44224;44;02
45164;45067;45;08
45613;45165;45;08
45693;45089;45;08
45700;45053;45;08
45770;45149;45;08
45919;45076;45;08
46026;46250;46;10
46169;46182;46;10
46680;46029;46;10
46688;46197;46;10
46720;46255;46;10
46749;46083;46;10
46758;46046;46;10
46759;46231;46;10
46791;46059;46;10
46820;46039;46;10
46891;46075;46;10
46894;46132;46;10
46988;46190;46;10
47007;47186;47;07
47151;47023;47;07
47331;47154;47;07
47360;47127;47;07
47606;47070;47;07
47673;47134;47;07
48230;48032;48;16
48330;48055;48;16
48391;48067;48;16
49134;49248;49;07
49174;49077;49;07
49214;49064;49;07
49216;49077;49;07
49361;49085;49;07
49440;49034;49;07
49572;49094;49;07
49680;49192;49;07
50007;50297;50;02
50120;50297;50;02
50164;50170;50;02
50211;50076;50;02
50238;50120;50;02
50490;50292;50;02
50562;50111;50;02
01009;01059;01;16
01230;01901;01;16
01409;01042;01;16
02400;02037;02;08
02610;02019;02;08
03071;03014;03;10
03080;03014;03;10
03150;03064;03;10
03759;03026;03;10
04149;04066;04;01
04240;04101;04;01
04741;04079;04;01
04850;04031;04;01
05162;05027;05;07
05164;05194;05;07
05230;05168;05;07
05320;05049;05;07
05619;05124;05;07
06007;06015;06;11
06176;06099;06;11
06182;06015;06;11
06280;06055;06;11
06700;06153;06;11
06830;06162;06;11
06906;06105;06;11
06910;06059;06;11
06970;06110;06;11
07589;07014;07;04
07810;07050;07;04
07819;07054;07;04
08019;08019;08;09
08146;08087;08;09
08279;08012;08;09
08551;08283;08;09
08572;08233;08;09
08698;08080;08;09
08784;08161;08;09
08787;08048;08;09
09003;09059;09;07
09349;09194;09;07
09451;09022;09;07
09513;09209;09;07
09540;09394;09;07
09556;09903;09;07
09617;09356;09;07
10290;10195;10;11
10360;10057;10;11
10694;10190;10;11
10991;10145;10;11
11149;11014;11;01
11315;11022;11;01
11349;11021;11;01
11393;11007;11;01
11519;11028;11;01
12184;12103;12;10
12232;12046;12;10
12319;12080;12;10
13109;13068;13;08
13450;13024;13;08
14150;14059;14;01
14719;14021;14;01
14920;14002;14;01
15011;15030;15;12
15175;15021;15;12
15480;15036;15;12
15540;15054;15;12
15685;15059;15;12
15706;15078;15;12
15807;15090;15;12
15816;15010;15;12
15823;15066;15;12
15882;15012;15;12
15982;15033;15;12
15993;15073;15;12
16145;16909;16;08
16210;16042;16;08
16500;16112;16;08
16520;16112;16;08
16647;16087;16;08
16650;16124;16;08
17143;17085;17;09
17173;17133;17;09
17175;17161;17;09
17181;17002;17;09
17476;17075;17;09
17535;17134;17;09
17706;17135;17;09
18005;18087;18;01
18125;18013;18;01
18260;18102;18;01
18530;18152;18;01
18690;18017;18;01
19112;19007;19;08
19119;19006;19;08
19126;19247;19;08
19161;19225;19;08
19276;19044;19;08
19420;19086;19;08
19442;19002;19;08
20213;20043;20;16
20250;20052;20;16
21320;21023;21;01
21387;21027;21;01
21593;21003;21;01
21740;21040;21;01
22006;22125;22;02
22191;22195;22;02
22487;22157;22;02
22612;22199;22;02
23280;23012;23;01
23476;23047;23;01
23485;23028;23;01
24136;24101;24;07
24238;24002;24;07
24283;24039;24;07
24310;24170;24;07
24311;24071;24;07
24415;24115;24;07
24416;24115;24;07
24447;24119;24;07
24460;24169;24;07
24734;24047;24;07
24849;24193;24;07
24930;24180;24;07
25007;25120;25;09
25150;25033;25;09
25218;25072;25;09
25264;25248;25;09
25538;25243;25;09
25739;25034;25;09
25749;25172;25;09
25796;25185;25;09
26070;26089;26;17
26135;26082;26;17
26160;26002;26;17
26300;26102;26;17
26310;26023;26;17
26314;26079;26;17
26371;26163;26;17
26372;26078;26;17
26550;26125;26;17
27150;27039;27;12
27170;27049;27;12
27309;27022;27;12
27335;27047;27;12
27555;27060;27;12
27569;27032;27;12
27620;27055;27;12
27649;27006;27;12
27770;27063;27;12
27812;27065;27;12
27837;27033;27;12
27841;27065;27;12
28025;28079;28;13
28033;28079;28;13
28223;28115;28;13
28293;28183;28;13
28350;28040;28;13
28524;28123;28;13
28703;28134;28;13
28909;28065;28;13
29492;29057;29;01
29593;29012;29;01
29602;29069;29;01
30139;30030;30;14
30148;30901;30;14
30310;30016;30;14
30331;30030;30;14
30393;30016;30;14
30413;30015;30;14
30740;30036;30;14
30834;30030;30;14
31229;31047;31;15
31252;31053;31;15
31271;31021;31;15
31280;31014;31;15
31438;31028;31;15
31449;31242;31;15
31494;31094;31;15
31867;31186;31;15
31870;31123;31;15
32360;32083;32;12
32419;32040;32;12
32420;32040;32;12
32430;32022;32;12
32448;32052;32;12
32552;32092;32;12
32610;32071;32;12
32618;32050;32;12
32631;32032;32;12
32633;32005;32;12
32650;32090;32;12
32710;32069;32;12
32785;32044;32;12
32820;32020;32;12
32890;32008;32;12
33316;33076;33;03
33320;33019;33;03
33340;33019;33;03
33403;33004;33;03
33683;33037;33;03
33684;33002;33;03
33785;33034;33;03
33817;33011;33;03
33873;33073;33;03
33910;33044;33;03
33937;33066;33;03
33938;33066;33;03
33970;33032;33;03
34115;34157;34;07
34132;34233;34;07
34209;34181;34;07
34477;34025;34;07
34479;34003;34;07
34849;34904;34;07
35010;35016;35;05
35128;35019;35;05
35140;35012;35;05
35210;35026;35;05
35430;35008;35;05
35450;35023;35;05
35508;35024;35;05
35610;35017;35;05
35637;35017;35;05
35649;35014;35;05
36455;36050;36;12
36492;36014;36;12
36511;36047;36;12
36514;36024;36;12
36548;36052;36;12
36599;36059;36;12
36626;36901;36;12
36667;36032;36;12
36900;36026;36;12
36938;36004;36;12
36950;36029;36;12
36959;36029;36;12
36988;36022;36;12
37071;37274;37;07
37120;37087;37;07
37140;37370;37;07
37189;37362;37;07
37340;37020;37;07
37532;37199;37;07
37589;37321;37;07
37618;37196;37;07
37619;37158;37;07
37690;37135;37;07
37780;37188;37;07
37810;37148;37;07
38594;38017;38;05
38627;38006;38;05
38690;38040;38;05
38911;38013;38;05
38916;38048;38;05
39003;39075;39;06
39180;39047;39;06
39580;39022;39;06
39679;39056;39;06
39697;39026;39;06
39792;39042;39;06
40160;40203;40;07
40213;40219;40;07
40230;40063;40;07
40293;40234;40;07
40445;40106;40;07
41380;41002;41;01
41430;41056;41;01
41449;41006;41;01
41728;41038;41;01
41805;41015;41;01
42300;42043;42;07
42318;42043;42;07
43200;43123;43;09
43350;43031;43;09
43440;43054;43;09
43512;43025;43;09
43712;43074;43;09
43815;43001;43;09
43885;43135;43;09
44145;44021;44;02
44165;44028;44;02
44370;44076;44;02
44547;44029;44;02
44623;44086;44;02
44711;44111;44;02
45003;45168;45;08
45006;45168;45;08
45113;45057;45;08
45162;45116;45;08
45212;45085;45;08
45216;45038;45;08
45410;45193;45;08
45645;45074;45;08
45676;45148;45;08
45820;45167;45;08
46163;46161;46;10
46164;46191;46;10
46183;46116;46;10
46321;46249;46;10
46389;46248;46;10
46560;46163;46;10
46621;46044;46;10
46668;46209;46;10
46669;46119;46;10
46792;46017;46;10
46825;46071;46;10
46837;46104;46;10
47070;47186;47;07
47153;47186;47;07
47160;47122;47;07
47181;47200;47;07
47209;47144;47;07
47317;47143;47;07
47319;47170;47;07
47410;47104;47;07
47450;47123;47;07
47480;47065;47;07
47491;47158;47;07
47674;47013;47;07
48142;48023;48;16
48160;48901;48;16
48980;48082;48;16
49018;49275;49;07
49149;49123;49;07
49326;49177;49;07
49391;49145;49;07
49719;49255;49;07
49835;49163;49;07
50001;50297;50;02
50312;50079;50;02
50346;50075;50;02
50512;50261;50;02
50680;50248;50;02
50695;50051;50;02
01474;01004;01;16
02210;02007;02;08
02437;02072;02;08
02693;02027;02;08
03006;03014;03;10
03315;03099;03;10
03321;03099;03;10
03640;03089;03;10
03658;03105;03;10
03670;03088;03;10
03801;03009;03;10
03810;03035;03;10
03811;03073;03;10
04160;04013;04;01
04274;04095;04;01
04600;04053;04;01
04694;04053;04;01
04729;04041;04;01
04859;04036;04;01
05143;05252;05;07
06171;06010;06;11
06175;06117;06;11
06184;06902;06;11
06185;06901;06;11
06468;06075;06;11
06477;06104;06;11
06479;06041;06;11
06670;06063;06;11
06892;06135;06;11
06909;06134;06;11
07011;07040;07;04
07108;07061;07;04
07141;07036;07;04
07198;07040;07;04
07300;07027;07;04
07330;07016;07;04
07580;07014;07;04
07701;07032;07;04
07830;07048;07;04
08035;08019;08;09
08272;08213;08;09
08296;08053;08;09
08328;08003;08;09
08585;08131;08;09
08793;08013;08;09
08820;08169;08;09
08872;08270;08;09
08902;08101;08;09
08905;08101;08;09
08916;08015;08;09
09071;09059;09;07
09140;09906;09;07
09350;09033;09;07
09443;09152;09;07
09588;09410;09;07
09589;09410;09;07
09592;09327;09;07
10390;10173;10;11
10520;10058;10;11
10616;10036;10;11
10627;10135;10;11
10664;10124;10;11
10728;10106;10;11
10816;10089;10;11
11004;11012;11;01
11159;11007;11;01
11205;11004;11;01
11640;11010;11;01
11688;11042;11;01
12186;12098;12;10
12192;12128;12;10
12220;12084;12;10
12539;12901;12;10
13350;13058;13;08
13420;13052;13;08
13580;13015;13;08
13598;13015;13;08
13600;13005;13;08
13768;13016;13;08
14002;14021;14;01
14100;14017;14;01
14112;14030;14;01
14250;14070;14;01
14709;14036;14;01
14912;14024;14;01
15105;15019;15;12
15143;15005;15;12
15155;15037;15;12
15189;15031;15;12
15258;15045;15;12
15280;15013;15;12
15298;15023;15;12
15319;15009;15;12
15608;15048;15;12
15670;15031;15;12
15684;15059;15;12
15841;15077;15;12
15848;15077;15;12
15896;15078;15;12
15939;15011;15;12
16100;16236;16;08
16412;16002;16;08
16431;16018;16;08
16442;16269;16;08
16522;16162;16;08
16640;16033;16;08
16660;16154;16;08
17165;17189;17;09
17171;17194;17;09
17252;17034;17;09
17300;17023;17;09
17456;17033;17;09
17482;17169;17;09
18071;18087;18;01
18192;18168;18;01
18195;18057;18;01
18329;18175;18;01
18656;18119;18;01
19152;19015;19;08
19180;19171;19;08
19223;19060;19;08
19294;19174;19;08
19443;19201;19;08
20010;20069;20;16
20496;20024;20;16
20540;20034;20;16
20808;20039;20;16
21700;21054;21;01
22133;22027;22;02
22365;22057;22;02
22375;22069;22;02
22422;22110;22;02
22512;22205;22;02
22712;22130;22;02
22732;22901;22;02
23266;23062;23;01
23291;23904;23;01
23338;23048;23;01
23379;23081;23;01
23486;23070;23;01
23500;23053;23;01
