avg,cards,merchants,txs,category_id,zipcode_id,date
60.8458,60,8,69,9,134,201508
34.69536,597,34,750,13,134,201508
40.11868,480,59,597,8,134,201508
32.49986,1361,48,1536,6,134,201508
55.89068,254,18,280,16,134,201508
27.27561,1307,66,2204,7,134,201508
41.68773,0,0,8249,1,134,201508
25.83149,2915,74,3930,3,134,201509
27.75166,1707,66,3048,7,134,201509
36.45274,701,43,943,13,134,201509
65.92895,785,69,1012,8,134,201509
132.13525,57,6,59,15,134,201509
33.34742,2175,57,2516,6,134,201509
79.02429,313,18,333,16,134,201509
111.96329,150,24,170,9,134,201509
39.30914,735,45,877,19,134,201509
66.43641,528,14,671,5,134,201509
200.63415,270,15,282,2,134,201509
28.54143,0,0,10099,1,134,201509
243.46019,295,14,310,2,134,201510
31.76088,3090,54,3776,6,134,201510
27.36891,1920,70,3480,7,134,201510
76.85176,45,7,51,15,134,201510
39.98076,701,47,829,19,134,201510
48.39161,374,15,447,5,134,201510
25.15998,3046,75,4306,3,134,201510
74.04904,143,21,157,9,134,201510
61.01613,856,68,1071,8,134,201510
34.89508,686,40,950,13,134,201510
62.85854,304,21,321,16,134,201510
27.45713,0,0,11078,1,134,201510
165.67832,146,25,155,9,134,201511
27.26836,2897,77,3963,3,134,201511
34.6576,649,42,918,13,134,201511
71.25727,818,71,1099,8,134,201511
33.68,2857,52,3397,6,134,201511
67.74958,276,18,308,16,134,201511
45.60434,312,12,355,5,134,201511
44.41752,710,45,856,19,134,201511
28.28788,2025,70,3487,7,134,201511
32.72511,0,0,11383,1,134,201511
28.00039,3242,78,4323,3,134,201512
42.52977,775,45,964,19,134,201512
93.8392,304,22,326,16,134,201512
33.73878,804,41,1057,13,134,201512
46.54746,402,12,461,5,134,201512
128.77112,154,25,170,9,134,201512
236.20536,336,19,358,2,134,201512
63.67525,770,64,1008,8,134,201512
85.41316,35,6,38,15,134,201512
36.54305,2437,77,4127,7,134,201512
32.90903,3644,56,4426,6,134,201512
27.70494,0,0,10547,1,134,201512
37.81749,4903,146,5699,6,277,201501
96.93629,769,52,833,16,277,201501
34.81384,2709,102,3171,19,277,201501
659.6,32,12,50,18,277,201501
27.11885,2042,97,2861,3,277,201501
48.66588,1657,132,2099,8,277,201501
21.22409,4611,273,5103,17,277,201501
34.9448,3290,86,4427,13,277,201501
30.64312,4490,99,8612,7,277,201501
35.55399,208,18,243,5,277,201501
69.32071,482,24,533,15,277,201501
104.39746,702,53,743,9,277,201501
200.37539,699,40,737,2,277,201501
51.41011,0,0,6521,1,277,201501
37.84457,3606,139,4131,6,277,201502
36.3993,189,18,215,5,277,201502
205.63607,667,38,700,2,277,201502
32.24453,2506,94,2894,19,277,201502
579.96973,49,15,74,18,277,201502
26.19025,2144,99,2964,3,277,201502
21.23843,5225,283,5777,17,277,201502
111.56046,594,46,650,16,277,201502
49.5313,1600,138,2008,8,277,201502
33.24727,2869,74,3933,13,277,201502
28.84874,4308,102,8246,7,277,201502
82.13508,723,54,772,9,277,201502
65.85763,349,23,388,15,277,201502
49.09998,0,0,5155,1,277,201502
26.94526,2484,112,3513,3,277,201503
32.92298,208,17,245,5,277,201503
27.4496,5092,106,9704,7,277,201503
88.71566,655,57,719,9,277,201503
210.81844,710,46,750,2,277,201503
21.51639,5752,285,6394,17,277,201503
140.63328,610,48,641,16,277,201503
57.04548,1751,135,2235,8,277,201503
37.29227,4341,138,5027,6,277,201503
36.34377,3350,81,4685,13,277,201503
32.99772,2886,99,3384,19,277,201503
61.3571,350,23,389,15,277,201503
466.64893,76,12,103,18,277,201503
48.51745,0,0,5044,1,277,201503
87.42959,579,50,627,9,277,201504
33.78102,187,19,226,5,277,201504
27.36896,2483,109,3498,3,277,201504
221.94774,686,40,730,2,277,201504
121.79948,634,47,675,16,277,201504
35.03623,3334,88,4551,13,277,201504
27.65817,5047,99,9460,7,277,201504
65.49416,357,26,382,15,277,201504
38.1993,4292,138,5007,6,277,201504
52.91911,1677,139,2084,8,277,201504
21.5512,5360,282,5962,17,277,201504
348.12252,69,13,103,18,277,201504
33.88381,2722,104,3200,19,277,201504
46.92444,0,0,5099,1,277,201504
28.8397,5166,102,10065,7,277,201505
25.86631,2712,120,3776,3,277,201505
86.92479,684,54,721,9,277,201505
35.08841,3109,102,3725,19,277,201505
33.67432,3715,85,5083,13,277,201505
49.45299,1895,138,2397,8,277,201505
500.5272,76,10,118,18,277,201505
34.98426,171,15,197,5,277,201505
23.92568,6579,294,7438,17,277,201505
36.88622,5562,138,6653,6,277,201505
117.64438,643,53,692,16,277,201505
47.01545,522,25,565,15,277,201505
207.94492,719,41,767,2,277,201505
48.72528,0,0,5273,1,277,201505
36.57454,5563,136,6529,6,277,201506
27.49632,5235,105,9909,7,277,201506
50.7073,540,24,607,15,277,201506
24.09318,7063,297,7977,17,277,201506
81.22934,677,52,729,9,277,201506
37.74595,210,18,252,5,277,201506
168.52323,680,52,741,16,277,201506
211.36553,873,42,946,2,277,201506
738.0826,80,14,96,18,277,201506
33.17066,3143,99,3716,19,277,201506
52.87478,1871,146,2323,8,277,201506
34.94132,3727,86,5063,13,277,201506
25.92763,2708,122,3797,3,277,201506
48.99009,0,0,5006,1,277,201506
211.34311,1048,51,1145,2,277,201507
32.84489,5262,131,6311,6,277,201507
53.92957,1796,138,2272,8,277,201507
763.21248,97,16,105,18,277,201507
55.1641,453,24,498,15,277,201507
63.34854,226,18,267,5,277,201507
27.51237,2747,120,3810,3,277,201507
26.00212,6806,292,7808,17,277,201507
26.85425,4913,101,9210,7,277,201507
74.65993,889,60,959,9,277,201507
32.36512,3244,100,3901,19,277,201507
132.83926,675,51,727,16,277,201507
34.60116,3517,88,4831,13,277,201507
49.46343,0,0,5077,1,277,201507
42.01565,442,23,474,15,277,201508
219.41627,646,37,683,2,277,201508
28.95364,4007,269,4601,17,277,201508
25.5055,2590,115,3496,3,277,201508
91.35046,481,40,504,16,277,201508
694.39392,70,14,79,18,277,201508
31.36251,3561,128,4140,6,277,201508
46.29424,52,4,59,10,277,201508
61.70213,999,58,1065,9,277,201508
37.92266,1236,113,1484,8,277,201508
26.77198,4609,97,8210,7,277,201508
32.74355,2561,100,2956,19,277,201508
32.05533,3091,80,3982,13,277,201508
68.59126,202,16,230,5,277,201508
47.93491,0,0,4372,1,277,201508
104.52487,623,49,675,16,277,201509
26.66111,2687,121,3653,3,277,201509
494.69018,49,11,55,18,277,201509
24.61231,6574,303,7424,17,277,201509
32.94554,2933,101,3425,19,277,201509
44.81871,688,26,760,15,277,201509
35.5112,3805,96,5116,13,277,201509
38.17529,4626,130,5387,6,277,201509
70.9866,972,55,1063,9,277,201509
27.24178,5576,103,10574,7,277,201509
190.42766,739,44,786,2,277,201509
57.18635,664,19,832,5,277,201509
50.71839,1869,145,2294,8,277,201509
49.25849,0,0,5123,1,277,201509
198.39004,767,38,825,2,277,201510
45.88456,693,23,769,15,277,201510
27.42102,6393,110,12214,7,277,201510
27.96389,2864,127,4002,3,277,201510
569.34,47,13,51,18,277,201510
67.71143,1117,57,1199,9,277,201510
22.34656,7313,315,8103,17,277,201510
154.4024,744,50,792,16,277,201510
36.03021,4070,102,5656,13,277,201510
37.53147,373,18,430,5,277,201510
38.34352,5292,133,6209,6,277,201510
50.77481,1958,135,2439,8,277,201510
33.4669,3001,105,3563,19,277,201510
49.77243,0,0,5197,1,277,201510
35.50943,4145,102,5762,13,277,201511
50.48067,1951,143,2442,8,277,201511
137.99473,661,59,698,16,277,201511
445.04114,36,13,44,18,277,201511
27.36504,2765,132,4052,3,277,201511
62.88056,1242,54,1327,9,277,201511
22.56409,6720,312,7423,17,277,201511
35.80333,243,20,282,5,277,201511
40.74695,666,21,727,15,277,201511
216.30653,745,37,805,2,277,201511
37.46635,4496,135,5262,6,277,201511
27.75017,6740,114,12623,7,277,201511
32.44149,2849,99,3323,19,277,201511
52.87558,0,0,5481,1,277,201511
48.36315,1930,139,2371,8,277,201512
35.86664,6028,132,7265,6,277,201512
21.27244,6730,317,7319,17,277,201512
131.13256,693,57,737,16,277,201512
40.33462,933,20,1030,15,277,201512
489.69222,24,11,27,18,277,201512
36.14367,3290,102,3926,19,277,201512
204.38202,666,39,697,2,277,201512
30.68413,7232,114,13420,7,277,201512
32.28425,3177,126,4366,3,277,201512
36.12511,297,18,325,5,277,201512
33.34411,5096,105,6977,13,277,201512
63.23926,1299,57,1407,9,277,201512
56.11587,0,0,6724,1,277,201512
52.67326,1483,96,1935,8,201,201501
34.13231,3036,119,4012,3,201,201501
39.57039,1342,74,1541,19,201,201501
30.83043,2618,149,3110,17,201,201501
101.95152,509,42,566,16,201,201501
31.7157,5127,124,6390,6,201,201501
27.56045,143,10,155,5,201,201501
35.23658,2413,72,3194,13,201,201501
143.61685,285,37,308,2,201,201501
69.60178,540,36,608,9,201,201501
30.14053,4456,92,9474,7,201,201501
99.68837,0,0,1360,1,201,201501
258.27639,27,8,61,18,201,201502
29.08777,4462,90,9085,7,201,201502
31.30884,2900,159,3406,17,201,201502
32.59927,2130,71,2837,13,201,201502
37.00633,1489,73,1696,19,201,201502
163.09458,281,44,295,2,201,201502
105.80275,397,38,436,16,201,201502
33.22272,3027,121,3986,3,201,201502
59.12489,507,34,581,9,201,201502
31.748,3475,117,4138,6,201,201502
20.4559,131,7,139,5,201,201502
53.66368,1465,97,1896,8,201,201502
59.32204,0,0,1215,1,201,201502
34.76723,3598,126,4775,3,201,201503
61.11953,453,35,512,9,201,201503
90.28056,393,39,426,16,201,201503
34.57709,2281,67,3103,13,201,201503
36.42276,1557,84,1809,19,201,201503
29.6657,4432,119,5563,6,201,201503
30.22614,4912,90,10135,7,201,201503
31.07485,3240,157,3881,17,201,201503
163.15175,307,35,337,2,201,201503
25.81788,95,10,104,5,201,201503
435.2427,47,9,74,18,201,201503
52.41241,1597,94,2052,8,201,201503
60.65784,0,0,1233,1,201,201503
31.9127,3447,132,4643,3,201,201504
29.98976,4913,118,6280,6,201,201504
34.87334,2283,69,3042,13,201,201504
70.75424,379,34,432,9,201,201504
356.64583,40,8,72,18,201,201504
169.30325,268,42,289,2,201,201504
29.33684,4751,90,9732,7,201,201504
84.37241,355,39,381,16,201,201504
31.05155,3051,160,3609,17,201,201504
25.80179,102,11,112,5,201,201504
39.06126,1844,78,2113,19,201,201504
44.16233,1582,92,2098,8,201,201504
60.27831,0,0,1178,1,201,201504
42.68054,1955,83,2294,19,201,201505
33.58089,2463,67,3323,13,201,201505
545.81619,62,8,84,18,201,201505
91.72372,359,39,379,16,201,201505
28.18966,6219,117,8051,6,201,201505
29.01714,4863,90,10440,7,201,201505
30.94441,3605,166,4279,17,201,201505
66.97041,454,35,509,9,201,201505
150.51853,349,45,368,2,201,201505
46.54441,1734,95,2303,8,201,201505
24.72661,104,8,112,5,201,201505
34.20218,4089,140,5420,3,201,201505
68.19826,0,0,1257,1,201,201505
28.25111,6209,118,8120,6,201,201506
90.03475,376,42,404,16,201,201506
32.75748,2509,70,3447,13,201,201506
42.40156,1903,82,2271,19,201,201506
33.3986,4074,137,5412,3,201,201506
63.50259,407,33,471,9,201,201506
29.67212,3131,167,3497,17,201,201506
29.21748,5038,92,10417,7,201,201506
23.73015,112,9,132,5,201,201506
584.21393,74,10,112,18,201,201506
157.40533,384,47,428,2,201,201506
49.31349,1746,99,2240,8,201,201506
62.92316,0,0,1286,1,201,201506
621.77946,58,9,74,18,201,201507
38.40031,1743,85,2061,19,201,201507
51.56538,1497,92,1942,8,201,201507
32.69033,4283,134,5749,3,201,201507
161.53127,447,42,495,2,201,201507
109.24009,428,42,457,16,201,201507
60.14483,437,37,505,9,201,201507
27.96998,4631,86,9623,7,201,201507
26.45109,5619,116,7385,6,201,201507
28.94606,2682,159,2955,17,201,201507
33.44559,2384,69,3243,13,201,201507
57.61712,0,0,1386,1,201,201507
40.24091,1119,82,1392,8,201,201508
29.09274,4291,86,8471,7,201,201508
44.56996,1501,77,1735,19,201,201508
484.26752,109,11,165,18,201,201508
27.45627,4247,106,5458,6,201,201508
60.88663,315,33,350,9,201,201508
135.18226,305,35,332,2,201,201508
32.56863,2167,67,2807,13,201,201508
31.29059,3332,127,4244,3,201,201508
30.39899,1693,146,1919,17,201,201508
92.62017,276,35,290,16,201,201508
84.53966,0,0,1470,1,201,201508
68.65615,444,37,507,9,201,201509
356.8175,23,6,56,18,201,201509
105.14968,380,40,407,16,201,201509
152.59193,291,42,306,2,201,201509
48.67637,1763,85,2089,19,201,201509
30.66482,3856,138,5159,3,201,201509
30.7517,5723,119,6992,6,201,201509
29.3996,5055,95,10600,7,201,201509
26.96895,2718,160,2990,17,201,201509
46.01993,1741,98,2266,8,201,201509
78.03996,614,12,817,5,201,201509
33.87219,2779,69,3761,13,201,201509
60.71933,0,0,1265,1,201,201509
115.16849,350,42,378,16,201,201510
30.97124,5540,115,7018,6,201,201510
31.07986,2948,69,3966,13,201,201510
48.1524,2057,85,2426,19,201,201510
159.23391,296,40,320,2,201,201510
28.86448,5348,98,11418,7,201,201510
32.52698,3880,145,5272,3,201,201510
36.88197,270,11,304,5,201,201510
282.85868,27,12,76,18,201,201510
25.86934,2931,159,3196,17,201,201510
63.71151,509,36,555,9,201,201510
49.60788,1877,102,2443,8,201,201510
60.51144,0,0,1285,1,201,201510
22.9205,2814,160,3100,17,201,201511
50.00351,1665,97,2226,8,201,201511
101.07333,378,38,405,16,201,201511
24.27264,153,9,174,5,201,201511
47.55529,1856,87,2204,19,201,201511
29.84075,5356,100,11240,7,201,201511
144.95307,281,45,309,2,201,201511
32.28484,2982,69,4020,13,201,201511
31.91118,3932,133,5486,3,201,201511
31.66885,5086,115,6491,6,201,201511
78.74932,545,39,616,9,201,201511
85.81697,0,0,1327,1,201,201511
33.74681,5631,102,11380,7,201,201512
42.16677,1923,92,2274,19,201,201512
24.10294,2933,162,3177,17,201,201512
68.97315,519,35,578,9,201,201512
114.13714,411,37,444,16,201,201512
30.95927,162,9,179,5,201,201512
31.96667,6710,123,8906,6,201,201512
143.86694,310,43,327,2,201,201512
30.0169,3645,66,4859,13,201,201512
46.56978,1628,94,2089,8,201,201512
38.11398,4524,141,6057,3,201,201512
82.46686,0,0,1385,1,201,201512
27.76263,1136,24,1214,5,185,201501
44.56623,4393,160,5236,19,185,201501
32.75271,12551,173,25208,7,185,201501
60.36379,3990,169,5090,8,185,201501
80.26069,1434,63,1558,9,185,201501
279.43835,955,58,1002,2,185,201501
33.2853,3260,147,3849,17,185,201501
26.15479,13301,265,22260,3,185,201501
37.91789,15851,199,20816,6,185,201501
41.0316,8414,128,11459,13,185,201501
78.03706,1894,67,2073,16,185,201501
54.3321,1647,34,1901,15,185,201501
204.27836,50,20,238,18,185,201501
92.32787,121,9,286,12,185,201501
59.08034,0,0,4386,1,185,201501
31.21048,12027,164,23918,7,185,201502
64.55625,3786,163,4863,8,185,201502
36.06227,10581,189,13215,6,185,201502
300.12829,904,57,944,2,185,201502
44.18564,4296,165,5098,19,185,201502
25.06408,14119,275,24290,3,185,201502
27.9355,602,22,651,5,185,201502
31.82434,3537,150,4185,17,185,201502
84.45675,1287,73,1398,9,185,201502
276.70437,62,20,270,18,185,201502
74.30354,1480,67,1611,16,185,201502
39.10091,7256,129,9827,13,185,201502
55.72537,1139,33,1285,15,185,201502
58.97075,0,0,4411,1,185,201502
30.58506,12479,167,25463,7,185,201503
75.973,1495,66,1644,16,185,201503
299.67685,1156,60,1196,2,185,201503
32.50021,3974,151,4748,17,185,201503
50.27252,1120,31,1325,15,185,201503
257.90356,136,21,427,18,185,201503
99.91753,1137,67,1246,9,185,201503
65.33353,4081,165,5246,8,185,201503
38.18385,11605,198,14307,6,185,201503
43.20509,4800,174,5795,19,185,201503
27.46047,14881,291,24904,3,185,201503
39.38707,8214,133,11658,13,185,201503
27.86337,673,26,716,5,185,201503
67.6064,0,0,5027,1,185,201503
86.21794,1225,59,1355,16,185,201504
84.86328,102,8,183,12,185,201504
31.71809,3790,146,4456,17,185,201504
30.47122,12370,167,25023,7,185,201504
37.7402,8071,131,11047,13,185,201504
279.15557,1103,54,1160,2,185,201504
65.4929,3804,165,4855,8,185,201504
27.58519,14031,287,22333,3,185,201504
43.20786,4749,160,5660,19,185,201504
50.20904,1078,34,1276,15,185,201504
89.56641,1090,65,1181,9,185,201504
30.12889,778,28,840,5,185,201504
37.36029,12123,199,14834,6,185,201504
246.64696,107,19,303,18,185,201504
68.79182,0,0,5305,1,185,201504
75.07873,1289,65,1420,16,185,201505
32.5454,4016,156,4748,17,185,201505
30.26896,12637,174,26640,7,185,201505
64.21451,4236,166,5484,8,185,201505
40.17894,9618,137,13527,13,185,201505
41.09182,5662,159,6889,19,185,201505
100.33227,1111,71,1213,9,185,201505
29.79594,14532,293,23023,3,185,201505
48.94034,1201,33,1422,15,185,201505
27.02654,881,30,941,5,185,201505
234.16423,106,19,411,18,185,201505
37.63938,14956,201,18901,6,185,201505
280.91132,1228,57,1287,2,185,201505
72.71983,0,0,5581,1,185,201505
27.57322,1170,31,1257,5,185,201506
70.4829,4084,161,5213,8,185,201506
97.89006,1104,72,1213,9,185,201506
40.72169,9437,143,12963,13,185,201506
336.86405,116,20,311,18,185,201506
304.0988,1232,62,1294,2,185,201506
47.849,6021,160,7302,19,185,201506
85.63682,1329,66,1464,16,185,201506
29.68887,12441,171,25690,7,185,201506
27.3787,13991,298,22285,3,185,201506
36.20411,14642,193,18362,6,185,201506
45.05469,1245,34,1484,15,185,201506
44.87495,68,6,103,12,185,201506
30.84282,4022,153,4771,17,185,201506
64.93342,0,0,5115,1,185,201506
81.79172,1528,68,1737,9,185,201507
28.2825,13121,299,20727,3,185,201507
31.49785,4191,153,4981,17,185,201507
49.17492,684,24,756,5,185,201507
37.34413,8418,138,11744,13,185,201507
28.32096,11422,170,22976,7,185,201507
65.08698,4195,169,5323,8,185,201507
32.78779,15045,193,19653,6,185,201507
86.56443,1411,65,1581,16,185,201507
45.13365,1320,37,1549,15,185,201507
426.64837,119,21,294,18,185,201507
40.65576,5782,161,6979,19,185,201507
269.53395,1529,66,1610,2,185,201507
75.4123,0,0,5148,1,185,201507
31.75709,10120,177,12354,6,185,201508
26.35193,10209,283,15303,3,185,201508
34.52388,6004,129,8305,13,185,201508
74.76203,1271,60,1455,9,185,201508
61.91627,647,23,724,5,185,201508
32.60185,3323,147,4192,17,185,201508
287.36611,64,18,149,18,185,201508
52.17201,1395,38,1596,15,185,201508
61.7998,3180,149,3925,8,185,201508
27.06239,9956,158,19012,7,185,201508
37.58626,4588,156,5374,19,185,201508
79.82222,1004,57,1095,16,185,201508
52.00609,38,5,64,12,185,201508
291.32589,943,55,987,2,185,201508
84.17593,0,0,4216,1,185,201508
84.60021,1302,65,1433,16,185,201509
64.59272,4107,167,5358,8,185,201509
56.14212,1504,27,1909,5,185,201509
28.37485,4565,162,5542,17,185,201509
74.68366,1498,70,1703,9,185,201509
253.155,84,20,330,18,185,201509
29.5001,12974,169,26661,7,185,201509
40.45824,5255,166,6290,19,185,201509
58.4398,2288,37,2544,15,185,201509
32.67676,7878,149,10928,13,185,201509
37.13263,12334,188,15320,6,185,201509
26.42309,13734,294,21820,3,185,201509
272.60603,1049,57,1102,2,185,201509
77.20089,0,0,5064,1,185,201509
206.40404,78,16,329,18,185,201510
31.9447,8520,149,12024,13,185,201510
26.81428,14189,303,22684,3,185,201510
274.27279,1162,54,1214,2,185,201510
63.17426,4264,171,5555,8,185,201510
27.6313,5097,163,6204,17,185,201510
77.60581,1653,67,1837,9,185,201510
41.94738,5579,170,6761,19,185,201510
33.52166,976,24,1120,5,185,201510
38.89484,13781,198,17192,6,185,201510
57.09708,2020,38,2290,15,185,201510
29.22937,13696,176,28692,7,185,201510
85.9742,1447,71,1583,16,185,201510
81.15216,0,0,5285,1,185,201510
39.78918,13256,198,16369,6,185,201511
27.21038,5312,163,6526,17,185,201511
50.16575,2034,43,2286,15,185,201511
27.40522,14299,301,23068,3,185,201511
44.04008,5655,171,6739,19,185,201511
72.0666,1635,68,1889,9,185,201511
32.78156,825,26,928,5,185,201511
103.41303,1430,68,1550,16,185,201511
264.77564,944,59,1003,2,185,201511
29.96777,13714,183,28470,7,185,201511
63.37932,4134,170,5419,8,185,201511
209.46163,101,21,362,18,185,201511
33.44503,8261,149,11502,13,185,201511
74.79268,0,0,5235,1,185,201511
46.1147,2854,45,3158,15,185,201512
38.33337,15517,198,19437,6,185,201512
29.82213,9286,150,12214,13,185,201512
37.81449,16440,185,31939,7,185,201512
30.45338,14893,302,21659,3,185,201512
69.67098,1569,73,1762,9,185,201512
277.56431,877,54,928,2,185,201512
27.27033,5066,157,6036,17,185,201512
228.09506,83,16,231,18,185,201512
40.67776,7302,175,8756,19,185,201512
99.555,1604,69,1762,16,185,201512
57.34731,4093,175,5194,8,185,201512
63.92005,0,0,6519,1,185,201512
32.29114,487,36,542,5,147,201501
27.22992,7452,107,15307,7,147,201501
23.11738,2363,119,2842,17,147,201501
71.01211,2531,75,2828,6,147,201501
80.69922,2935,113,3377,13,147,201501
39.09993,6057,204,8191,3,147,201501
88.63686,3994,141,4773,8,147,201501
64.0102,599,17,703,15,147,201501
129.10526,1636,50,1756,16,147,201501
48.52791,1613,48,1797,9,147,201501
256.65733,705,67,774,2,147,201501
40.67964,2514,125,3020,19,147,201501
86.13208,0,0,4844,1,147,201501
25.86055,7195,107,15004,7,147,201502
40.83096,2516,131,3025,19,147,201502
63.19751,585,19,706,15,147,201502
68.29138,2673,108,3099,13,147,201502
119.8237,1237,51,1342,16,147,201502
240.42629,648,64,692,2,147,201502
31.34552,368,31,411,5,147,201502
50.14755,1787,44,1983,9,147,201502
34.45214,6571,212,8943,3,147,201502
20.72189,2779,113,3307,17,147,201502
90.6157,4042,146,4822,8,147,201502
98.41722,0,0,7354,1,147,201502
264.14719,778,66,843,2,147,201503
32.47633,411,30,458,5,147,201503
74.32741,2827,113,3271,13,147,201503
25.5562,7378,112,15381,7,147,201503
60.03118,621,17,753,15,147,201503
39.61189,2826,138,3460,19,147,201503
45.16907,1763,49,1967,9,147,201503
86.1387,4557,149,5486,8,147,201503
36.64945,8234,211,11117,3,147,201503
21.57415,3109,121,3749,17,147,201503
126.8032,0,0,9851,1,147,201503
73.73204,3002,113,3467,13,147,201504
39.3927,2741,127,3292,19,147,201504
51.87145,1757,47,1987,9,147,201504
19.85778,2975,123,3531,17,147,201504
25.03163,7146,112,14866,7,147,201504
32.62503,8390,214,11294,3,147,201504
58.90055,572,17,685,15,147,201504
84.5333,4064,148,4918,8,147,201504
230.48657,709,65,775,2,147,201504
28.05937,394,34,444,5,147,201504
187.649,0,0,9861,1,147,201504
55.89974,573,14,702,15,147,201505
35.68184,11024,202,14421,3,147,201505
251.07427,823,68,927,2,147,201505
120.41529,1428,49,1515,16,147,201505
64.20435,3262,116,3814,13,147,201505
21.32978,3247,133,3950,17,147,201505
50.49824,1850,48,2101,9,147,201505
31.18759,470,37,518,5,147,201505
38.86755,3147,131,3913,19,147,201505
98.38328,3134,78,3571,6,147,201505
83.31047,4765,152,5756,8,147,201505
24.94553,7246,111,15668,7,147,201505
127.6056,0,0,6514,1,147,201505
20.34777,3318,127,3969,17,147,201506
32.66757,10367,208,13648,3,147,201506
81.75325,4799,156,5690,8,147,201506
245.14305,978,71,1077,2,147,201506
63.98811,3628,119,4198,13,147,201506
28.04716,607,38,665,5,147,201506
24.79349,7718,112,15892,7,147,201506
116.65698,1359,46,1449,16,147,201506
94.63898,2724,77,3102,6,147,201506
50.88036,2317,50,2583,9,147,201506
38.9149,3115,137,3856,19,147,201506
55.47479,567,18,677,15,147,201506
132.38155,0,0,5921,1,147,201506
63.08753,581,21,708,15,147,201507
593.61815,505,28,968,18,147,201507
21.11986,3285,131,3925,17,147,201507
85.34314,4751,155,5631,8,147,201507
42.82798,489,30,540,5,147,201507
60.30799,3235,110,3845,13,147,201507
37.71287,2848,127,3422,19,147,201507
28.90933,8780,205,11645,3,147,201507
24.2909,7046,106,13718,7,147,201507
52.27102,2269,51,2537,9,147,201507
127.7322,1556,49,1643,16,147,201507
246.34463,1003,68,1122,2,147,201507
83.43189,0,0,8213,1,147,201507
23.1143,2092,111,2485,17,147,201508
28.40609,6539,188,8280,3,147,201508
86.78897,1019,45,1082,16,147,201508
33.37328,324,20,345,5,147,201508
61.74297,511,20,606,15,147,201508
49.86603,1911,106,2212,13,147,201508
244.37848,627,62,663,2,147,201508
23.35397,5647,99,10292,7,147,201508
48.04257,1825,48,2010,9,147,201508
34.31572,1974,125,2324,19,147,201508
655.75777,378,26,728,18,147,201508
78.14774,0,0,9573,1,147,201508
84.31102,4249,147,5049,8,147,201509
115.95011,1513,48,1610,16,147,201509
48.49583,2482,52,2749,9,147,201509
20.32213,3225,130,3838,17,147,201509
45.81891,692,33,801,5,147,201509
109.75218,2246,70,2538,6,147,201509
70.57396,3450,117,4008,13,147,201509
24.85028,7710,110,15723,7,147,201509
263.13535,749,66,798,2,147,201509
30.42175,9273,211,12252,3,147,201509
39.09494,2594,128,3142,19,147,201509
69.23861,766,23,894,15,147,201509
126.07833,0,0,6753,1,147,201509
46.14238,2538,54,2847,9,147,201510
113.46307,1541,48,1644,16,147,201510
20.2807,3439,133,4081,17,147,201510
33.66027,612,33,675,5,147,201510
24.9637,8465,117,17453,7,147,201510
38.56645,2547,134,3111,19,147,201510
31.34385,10082,219,13546,3,147,201510
64.36741,691,22,818,15,147,201510
85.55595,4565,151,5471,8,147,201510
69.55982,3654,118,4423,13,147,201510
273.67661,712,67,775,2,147,201510
135.68212,0,0,10211,1,147,201510
32.64028,586,31,654,5,147,201511
30.45403,9416,225,12697,3,147,201511
98.35515,173,7,206,12,147,201511
82.69474,4495,154,5367,8,147,201511
24.61267,8497,120,17803,7,147,201511
54.63216,3434,120,4075,13,147,201511
113.24284,1368,51,1470,16,147,201511
44.59473,2474,54,2759,9,147,201511
18.27211,3592,132,4228,17,147,201511
64.7137,747,20,903,15,147,201511
38.12826,2502,127,3035,19,147,201511
241.87179,701,63,750,2,147,201511
118.78907,0,0,9488,1,147,201511
81.45846,4278,152,5068,8,147,201512
60.47334,700,21,823,15,147,201512
106.54984,2501,74,2806,6,147,201512
33.15147,736,35,801,5,147,201512
40.29067,2598,129,3167,19,147,201512
37.40204,9308,225,12097,3,147,201512
32.32415,9222,120,18054,7,147,201512
56.03187,3878,119,4554,13,147,201512
246.31305,701,67,750,2,147,201512
39.20827,143,7,162,12,147,201512
44.97369,3048,50,3379,9,147,201512
18.31638,3599,133,4141,17,147,201512
148.14519,1575,49,1671,16,147,201512
104.31667,0,0,5744,1,147,201512
26.62689,4689,193,5391,17,257,201501
53.24407,1261,49,1447,9,257,201501
23.06442,114,12,129,5,257,201501
286.78259,685,44,734,2,257,201501
22.10333,9183,161,14699,3,257,201501
52.78658,5268,128,6395,8,257,201501
41.70763,8616,98,10573,13,257,201501
34.39595,56423,137,83442,6,257,201501
41.40333,4061,24,4338,15,257,201501
543.92112,49,11,116,18,257,201501
38.56464,6549,129,11746,7,257,201501
81.63306,4881,51,5325,16,257,201501
41.38773,0,0,45054,1,257,201501
41.04718,6957,94,8422,13,257,201502
37.74877,6141,128,10911,7,257,201502
27.80341,84,15,91,5,257,201502
53.47596,5070,123,6141,8,257,201502
32.83976,34850,136,47570,6,257,201502
275.95993,709,50,757,2,257,201502
62.70933,925,49,1039,9,257,201502
84.42398,3285,51,3679,16,257,201502
38.89263,2629,25,2821,15,257,201502
20.682,8957,169,14683,3,257,201502
26.1545,5121,198,5919,17,257,201502
47.11577,0,0,34754,1,257,201502
42.26644,7690,99,9501,13,257,201503
39.73673,3004,23,3222,15,257,201503
49.21568,5690,133,6994,8,257,201503
289.84061,807,48,848,2,257,201503
22.87068,113,12,132,5,257,201503
