avg,cards,merchants,txs,category_id,zipcode_id,date
32.90215,6192,53,15804,7,221,201508
26.27054,1077,115,1649,3,221,201508
38.79227,864,70,1022,19,221,201508
43.11551,137,13,147,15,221,201508
43.21482,762,62,965,8,221,201508
39.73427,2967,72,4425,17,221,201508
120.7029,539,45,610,2,221,201508
42.78746,667,55,1013,13,221,201508
29.4328,1611,70,2513,6,221,201508
131.17686,362,12,408,10,221,201508
55.24385,91,11,161,12,221,201508
139.6,199,14,227,18,221,201508
63.42919,219,21,234,16,221,201508
251.01508,0,0,128,1,221,201508
25.31222,1234,120,2031,3,221,201509
36.25009,1924,80,3146,6,221,201509
120.82228,182,14,215,18,221,201509
37.063,3125,73,4655,17,221,201509
48.97618,794,55,1223,13,221,201509
72.61652,250,27,276,16,221,201509
45.96119,1019,66,1434,8,221,201509
40.20248,985,72,1220,19,221,201509
50.44551,194,12,312,12,221,201509
32.78752,6492,53,18341,7,221,201509
53.55227,223,14,251,15,221,201509
101.41203,327,12,395,10,221,201509
146.24244,508,49,595,2,221,201509
150.5818,214,36,245,9,221,201509
127.68165,0,0,444,1,221,201509
134.24406,546,49,616,2,221,201510
38.88878,2180,81,3659,6,221,201510
49.0172,179,14,200,15,221,201510
56.40938,146,12,224,12,221,201510
32.53606,6644,54,18669,7,221,201510
131.1114,213,36,242,9,221,201510
49.98206,1103,67,1579,8,221,201510
82.85819,155,11,204,18,221,201510
36.74518,3277,80,5012,17,221,201510
63.81485,241,24,262,16,221,201510
39.28205,946,72,1190,19,221,201510
83.87551,315,12,394,10,221,201510
42.50275,852,64,1313,13,221,201510
26.76707,1290,122,2142,3,221,201510
77.12923,0,0,184,1,221,201510
33.02527,77,13,91,5,221,201511
25.4864,1365,121,2309,3,221,201511
32.57292,6675,55,18971,7,221,201511
50.15491,1074,64,1531,8,221,201511
38.70267,1014,77,1258,19,221,201511
80.93073,141,13,178,18,221,201511
36.96661,2134,83,3419,6,221,201511
45.48577,180,14,201,15,221,201511
60.05416,142,13,219,12,221,201511
98.69449,297,12,383,10,221,201511
35.99717,3165,82,4717,17,221,201511
78.51842,263,24,278,16,221,201511
128.72367,555,52,641,2,221,201511
130.66151,196,39,218,9,221,201511
42.9752,824,60,1261,13,221,201511
34.76127,3126,81,4377,17,221,201512
85.05464,190,11,224,18,221,201512
78.68023,273,12,341,10,221,201512
35.23566,7053,56,18943,7,221,201512
29.69863,1359,118,2180,3,221,201512
43.2738,133,10,205,12,221,201512
26.03603,53,15,58,5,221,201512
74.03035,417,28,455,16,221,201512
49.9048,260,18,294,15,221,201512
39.34838,1324,79,1683,19,221,201512
35.00004,2647,78,4462,6,221,201512
46.01671,1056,66,1460,8,221,201512
144.9817,507,55,570,2,221,201512
102.48035,179,36,198,9,221,201512
43.79074,900,66,1386,13,221,201512
309.21,0,0,1,1,221,201512
62.56183,92,13,109,6,252,201501
30.43038,100,19,131,19,252,201501
33.24874,298,16,453,8,252,201501
103.8119,182,34,205,2,252,201501
27.4397,161,25,231,3,252,201501
40.84735,33,8,34,16,252,201501
43.76543,40,14,46,9,252,201501
20.04909,21,5,22,5,252,201501
33.40829,0,0,4676,1,252,201501
28.83766,102,18,124,19,252,201502
20.23267,14,5,15,5,252,201502
73.78519,27,7,27,16,252,201502
168.42571,7,3,7,18,252,201502
38.71436,71,11,78,9,252,201502
25.784,183,28,260,3,252,201502
111.07065,168,30,185,2,252,201502
51.93506,64,13,83,6,252,201502
27.61493,287,16,438,8,252,201502
39.24364,30,6,33,15,252,201502
32.47683,0,0,4467,1,252,201502
37.25515,33,7,33,16,252,201503
23.89235,16,5,17,5,252,201503
58.92154,12,5,13,10,252,201503
139.57655,180,34,203,2,252,201503
29.61161,122,20,155,19,252,201503
45.98174,88,14,109,6,252,201503
34.93457,306,17,460,8,252,201503
75.69559,75,14,93,9,252,201503
28.76464,225,27,321,3,252,201503
33.12963,0,0,5022,1,252,201503
29.77683,238,28,350,3,252,201504
51.77786,96,13,126,6,252,201504
56.72124,75,13,89,9,252,201504
39.22332,250,17,358,8,252,201504
33.55816,49,8,49,16,252,201504
28.8797,130,19,167,19,252,201504
92.022,23,4,25,10,252,201504
106.52025,146,31,163,2,252,201504
34.33055,0,0,4904,1,252,201504
69.43667,21,5,27,10,252,201505
63.20098,56,9,61,16,252,201505
61.29051,84,15,98,9,252,201505
50.135,110,14,146,6,252,201505
32.07305,344,16,511,8,252,201505
33.45916,251,31,382,3,252,201505
29.93351,146,21,208,19,252,201505
127.27824,182,35,216,2,252,201505
33.39627,0,0,5469,1,252,201505
29.96665,142,20,203,19,252,201506
30.70538,22,5,26,5,252,201506
92.60739,20,5,23,10,252,201506
51.07595,72,12,84,9,252,201506
775.83615,12,4,13,18,252,201506
27.78645,251,32,408,3,252,201506
105.79741,201,29,232,2,252,201506
41.85797,60,8,64,16,252,201506
41.87124,333,16,502,8,252,201506
38.10759,88,13,116,6,252,201506
33.70174,0,0,5222,1,252,201506
43.24295,83,13,112,6,252,201507
121.13871,70,14,85,9,252,201507
44.69247,310,16,458,8,252,201507
40.62543,104,8,105,16,252,201507
122.28326,43,5,46,10,252,201507
63.48765,32,6,34,5,252,201507
27.15341,281,33,413,3,252,201507
116.96545,225,32,246,2,252,201507
28.06208,161,21,207,19,252,201507
33.53275,0,0,5459,1,252,201507
31.84356,271,14,374,8,252,201508
34.64406,65,13,69,6,252,201508
87.52256,183,29,207,2,252,201508
118.918,49,5,50,10,252,201508
26.67183,122,20,153,19,252,201508
24.0921,221,32,319,3,252,201508
55.37604,42,10,48,9,252,201508
86.55818,37,6,44,5,252,201508
34.27105,0,0,5208,1,252,201508
95.449,48,5,50,10,252,201509
24.75065,45,7,46,16,252,201509
30.35779,143,19,181,19,252,201509
132.45885,178,31,192,2,252,201509
39.124,78,13,105,6,252,201509
28.1683,276,32,406,3,252,201509
38.7065,317,15,454,8,252,201509
74.59525,82,6,120,5,252,201509
51.80929,52,8,56,9,252,201509
33.2642,0,0,5431,1,252,201509
90.07368,34,5,38,10,252,201510
117.58942,185,33,206,2,252,201510
37.47405,37,6,42,5,252,201510
39.60187,288,14,487,13,252,201510
26.79064,132,19,173,19,252,201510
27.85815,254,30,372,3,252,201510
38.14841,332,18,504,8,252,201510
36.32896,48,9,48,16,252,201510
41.80706,90,13,126,6,252,201510
266.49167,6,3,6,18,252,201510
46.78861,67,15,72,9,252,201510
33.17499,0,0,5107,1,252,201510
107.48747,176,31,198,2,252,201511
43.01083,34,9,36,16,252,201511
30.3495,143,20,179,19,252,201511
31.42028,266,33,388,3,252,201511
33.78311,326,16,499,8,252,201511
57.99743,68,15,74,9,252,201511
42.1535,91,13,117,6,252,201511
33.52534,0,0,5463,1,252,201511
38.92002,298,16,464,13,252,201512
76.69077,23,5,26,10,252,201512
43.96848,58,11,66,9,252,201512
42.11278,89,13,108,6,252,201512
33.67952,310,17,461,8,252,201512
33.24728,158,20,202,19,252,201512
106.11509,158,33,175,2,252,201512
30.985,91,8,100,16,252,201512
32.05485,270,34,375,3,252,201512
29.05458,21,5,24,5,252,201512
35.89322,0,0,5213,1,252,201512
167.63333,24,7,27,2,149,201503
37.62945,0,0,4818,1,149,201503
146.37172,28,4,29,2,149,201504
38.00895,0,0,4874,1,149,201504
34.58133,545,42,637,19,66,201501
78.89474,241,27,272,16,66,201501
99.12595,40,9,42,2,66,201501
32.04553,107,4,114,5,66,201501
27.91086,855,61,1219,3,66,201501
33.51798,660,28,944,8,66,201501
62.85331,156,8,172,15,66,201501
34.73442,234,22,276,13,66,201501
40.30147,808,52,1049,6,66,201501
82.30803,55,16,61,9,66,201501
36.27145,0,0,6467,1,66,201501
40.00171,675,49,859,6,66,201502
28.60252,482,40,563,19,66,201502
35.45358,601,28,848,8,66,201502
78.50202,89,14,94,9,66,201502
30.95316,222,19,272,13,66,201502
29.52531,893,57,1258,3,66,201502
74.6157,206,23,221,16,66,201502
43.63388,76,8,80,15,66,201502
118.805,29,9,30,2,66,201502
36.24727,0,0,6246,1,66,201502
114.23833,36,9,42,2,66,201503
31.73441,697,30,970,8,66,201503
27.71673,1061,61,1506,3,66,201503
54.36276,86,15,87,9,66,201503
32.48876,546,44,639,19,66,201503
37.00003,745,53,938,6,66,201503
34.71701,229,21,291,13,66,201503
61.47171,189,23,205,16,66,201503
36.21566,0,0,6818,1,66,201503
36.66893,595,43,701,19,66,201504
132.82964,24,10,28,2,66,201504
26.98117,903,78,1152,17,66,201504
26.97346,979,59,1411,3,66,201504
34.80577,706,28,1008,8,66,201504
83.41921,121,18,127,9,66,201504
34.23624,257,20,314,13,66,201504
65.57626,204,24,222,16,66,201504
40.61159,749,50,957,6,66,201504
45.68077,35,5,39,15,66,201504
39.30379,0,0,5308,1,66,201504
35.67756,963,52,1355,6,66,201505
65.76755,195,25,208,16,66,201505
34.56763,749,29,1060,8,66,201505
40.8944,305,26,377,13,66,201505
198.49659,35,10,41,2,66,201505
28.1914,1031,68,1452,3,66,201505
34.79343,656,45,825,19,66,201505
63.74246,118,16,130,9,66,201505
45.72272,83,8,103,15,66,201505
36.60852,0,0,7233,1,66,201505
72.99558,196,25,215,16,66,201506
91.5792,42,8,50,15,66,201506
34.55048,749,28,1035,8,66,201506
29.8291,1117,63,1612,3,66,201506
35.94307,931,53,1292,6,66,201506
184.59886,32,10,35,2,66,201506
32.66836,329,26,383,13,66,201506
91.74543,84,18,92,9,66,201506
33.78867,727,44,903,19,66,201506
35.77089,0,0,6948,1,66,201506
24.65486,1018,63,1499,3,66,201507
32.67936,683,46,812,19,66,201507
67.13565,68,18,69,9,66,201507
35.32316,848,52,1114,6,66,201507
34.88176,685,27,935,8,66,201507
158.8963,45,10,46,2,66,201507
85.45169,233,25,255,16,66,201507
32.1142,267,25,331,13,66,201507
43.28348,67,9,69,15,66,201507
37.88822,0,0,6723,1,66,201507
79.03949,66,17,79,9,66,201508
140.98207,28,10,29,2,66,201508
93.16465,150,22,155,16,66,201508
31.68809,647,43,747,19,66,201508
33.94107,186,22,233,13,66,201508
36.981,608,50,719,6,66,201508
38.03173,80,8,81,15,66,201508
23.94596,894,57,1275,3,66,201508
28.18495,602,24,794,8,66,201508
37.18888,0,0,5649,1,66,201508
32.80945,676,48,817,19,66,201509
25.92971,822,76,974,17,66,201509
55.62455,82,16,88,9,66,201509
40.09765,808,50,1013,6,66,201509
36.04675,264,25,314,13,66,201509
27.08663,1045,58,1490,3,66,201509
64.23087,98,8,104,15,66,201509
94.48949,225,24,236,16,66,201509
31.54114,659,29,889,8,66,201509
39.71713,0,0,6229,1,66,201509
108.197,50,12,50,2,66,201510
24.54513,814,74,938,17,66,201510
62.89922,131,19,141,9,66,201510
32.17346,783,60,1084,3,66,201510
63.75619,269,24,289,16,66,201510
37.91764,720,29,984,8,66,201510
32.58094,648,50,762,19,66,201510
34.81124,297,26,356,13,66,201510
36.02894,966,53,1272,6,66,201510
37.60815,0,0,6333,1,66,201510
34.22293,700,52,881,19,66,201511
83.8745,223,25,242,16,66,201511
38.79946,309,26,373,13,66,201511
29.22229,743,27,1039,8,66,201511
112.13868,114,17,121,9,66,201511
33.69775,694,58,929,3,66,201511
37.14878,876,50,1130,6,66,201511
52.00965,77,8,85,15,66,201511
24.38835,856,76,982,17,66,201511
37.22663,0,0,6015,1,66,201511
91.99432,99,19,111,9,66,201512
65.24895,90,9,95,15,66,201512
34.7485,366,30,447,13,66,201512
32.98238,703,32,952,8,66,201512
40.53958,998,50,1276,19,66,201512
41.29279,1052,53,1371,6,66,201512
38.29887,759,61,1014,3,66,201512
72.16821,268,23,301,16,66,201512
24.96728,929,78,1060,17,66,201512
122.81806,34,9,36,2,66,201512
36.80238,0,0,6022,1,66,201512
74.24707,40,6,41,15,150,201501
35.31732,191,25,213,19,150,201501
55.0285,94,7,107,16,150,201501
37.66836,640,30,867,8,150,201501
189.08667,59,9,60,2,150,201501
42.96871,190,12,241,6,150,201501
52.27654,121,16,156,9,150,201501
34.29398,1511,20,3177,7,150,201501
61.62028,167,21,180,13,150,201501
37.59719,441,39,570,3,150,201501
29.64269,0,0,1419,1,150,201501
36.2339,187,24,213,19,150,201502
42.21659,173,13,208,6,150,201502
24.70742,29,4,31,5,150,201502
56.18984,92,14,128,9,150,201502
38.09034,597,32,817,8,150,201502
55.80724,160,20,170,13,150,201502
47.76538,13,4,13,15,150,201502
34.38823,446,37,549,3,150,201502
46.49492,52,6,59,16,150,201502
33.77644,1426,21,2956,7,150,201502
156.24597,59,11,67,2,150,201502
31.54839,0,0,1387,1,150,201502
48.72985,63,7,67,16,150,201503
47.24928,166,19,181,13,150,201503
69.10217,105,14,157,9,150,201503
34.5778,211,26,246,19,150,201503
52.76358,159,14,201,6,150,201503
31.85598,1504,21,3346,7,150,201503
29.9988,44,4,50,5,150,201503
34.05806,533,41,684,3,150,201503
40.97454,641,30,867,8,150,201503
169.77557,66,8,70,2,150,201503
29.57419,0,0,1594,1,150,201503
40.55845,643,31,877,8,150,201504
35.81127,192,24,221,19,150,201504
49.37344,183,14,215,6,150,201504
91.37702,85,13,131,9,150,201504
64.5306,152,23,167,13,150,201504
32.62942,1493,21,3196,7,150,201504
153.73253,74,13,83,2,150,201504
37.92152,506,37,644,3,150,201504
66.22484,53,5,62,16,150,201504
31.45188,0,0,1608,1,150,201504
54.77383,57,6,60,16,150,201505
36.40169,739,30,1034,8,150,201505
43.22784,214,15,269,6,150,201505
40.36808,25,6,26,15,150,201505
39.44768,614,39,798,3,150,201505
33.75179,1590,20,3399,7,150,201505
56.16864,217,25,236,13,150,201505
209.41301,75,12,83,2,150,201505
34.53516,272,24,306,19,150,201505
33.46688,0,0,1871,1,150,201505
80.51008,88,15,125,9,150,201506
32.61777,1547,20,3247,7,150,201506
39.72219,247,22,292,19,150,201506
63.66469,61,7,64,16,150,201506
32.37744,595,39,758,3,150,201506
47.16079,227,15,277,6,150,201506
56.48172,27,6,29,15,150,201506
39.79827,688,31,950,8,150,201506
209.65023,84,14,88,2,150,201506
73.09368,212,26,228,13,150,201506
32.21505,0,0,1721,1,150,201506
41.88903,644,29,866,8,150,201507
34.35604,231,24,268,19,150,201507
179.30882,115,14,119,2,150,201507
75.85532,145,19,156,13,150,201507
42.59541,169,15,194,6,150,201507
31.07739,576,39,736,3,150,201507
36.67944,15,6,18,15,150,201507
32.74976,795,35,1126,17,150,201507
44.3638,79,11,92,9,150,201507
32.76212,1428,22,2877,7,150,201507
78.96304,58,7,69,16,150,201507
35.56584,0,0,793,1,150,201507
36.56252,103,13,115,6,150,201508
64.87454,140,19,152,13,150,201508
79.2917,43,6,47,16,150,201508
253.81333,59,11,66,2,150,201508
31.88303,1366,20,2743,7,150,201508
33.55174,520,25,680,8,150,201508
32.15917,485,36,616,3,150,201508
71.58682,39,11,44,9,150,201508
33.08345,188,25,229,19,150,201508
68.29217,22,6,23,15,150,201508
36.7969,0,0,1793,1,150,201508
39.93507,613,31,841,8,150,201509
75.17067,29,7,30,15,150,201509
79.54506,330,25,385,13,150,201509
32.36865,1624,23,3433,7,150,201509
34.0329,577,39,720,3,150,201509
30.39287,746,33,1019,17,150,201509
63.62571,76,6,84,16,150,201509
51.89495,165,13,184,6,150,201509
74.77293,71,11,75,9,150,201509
209.12838,74,12,80,2,150,201509
34.2239,227,25,259,19,150,201509
41.67144,0,0,1167,1,150,201509
29.05635,734,38,965,17,150,201510
32.55982,1800,24,3830,7,150,201510
86.01471,63,12,68,9,150,201510
34.29733,27,5,30,15,150,201510
25.81856,975,41,1290,3,150,201510
61.23506,289,21,326,13,150,201510
35.55279,237,23,262,19,150,201510
38.77839,724,30,1013,8,150,201510
44.035,63,7,70,16,150,201510
45.37586,221,16,263,6,150,201510
215.09183,67,11,71,2,150,201510
31.70263,0,0,1036,1,150,201510
53.38808,237,27,265,13,150,201511
192.38956,64,12,68,2,150,201511
32.95872,610,37,821,17,150,201511
32.29912,210,26,239,19,150,201511
24.41573,997,42,1356,3,150,201511
51.89278,32,7,36,15,150,201511
41.33368,731,29,1006,8,150,201511
55.96867,86,6,98,16,150,201511
45.5626,225,16,269,6,150,201511
109.52653,65,13,72,9,150,201511
32.62234,1776,24,3722,7,150,201511
32.30978,0,0,949,1,150,201511
51.96414,238,24,261,13,150,201512
36.8801,676,31,907,8,150,201512
35.83507,247,29,290,19,150,201512
183.8469,62,10,71,2,150,201512
36.53498,1880,23,3817,7,150,201512
32.72077,603,38,820,17,150,201512
27.47241,1102,41,1467,3,150,201512
57.29041,95,13,121,9,150,201512
35.55967,80,4,91,5,150,201512
42.71284,279,17,345,6,150,201512
39.5838,0,0,1067,1,150,201512
154.69457,45,13,46,2,288,201501
31.94092,123,15,206,3,288,201501
82.85131,70,8,84,9,288,201501
103.12443,51,5,61,8,288,201501
32.55345,51,6,58,19,288,201501
50.8774,66,7,73,6,288,201501
44.48231,0,0,1610,1,288,201501
48.95684,52,6,57,6,288,201502
90.65662,66,8,80,9,288,201502
33.37542,90,16,131,3,288,201502
93.16621,50,6,58,8,288,201502
189.30481,51,12,54,2,288,201502
43.69413,0,0,1575,1,288,201502
142.95551,62,13,69,2,288,201503
52.17,69,8,73,9,288,201503
37.91603,52,6,58,19,288,201503
48.67924,60,6,66,6,288,201503
40.86353,108,6,139,8,288,201503
40.78649,101,15,131,3,288,201503
46.64394,0,0,1430,1,288,201503
37.52968,97,6,124,8,288,201504
173.55397,58,12,68,2,288,201504
32.39308,92,14,117,3,288,201504
58.54758,47,7,62,9,288,201504
42.52627,65,8,67,6,288,201504
37.4283,0,0,1305,1,288,201504
41.64533,86,8,90,6,288,201505
54.34615,121,7,148,8,288,201505
172.92651,75,10,86,2,288,201505
34.62194,54,5,62,19,288,201505
74.7863,74,8,81,9,288,201505
48.61166,0,0,1916,1,288,201505
36.27333,37,5,39,19,288,201506
32.2912,96,8,108,6,288,201506
167.44425,74,16,80,2,288,201506
33.03462,100,14,130,3,288,201506
70.62113,102,6,124,8,288,201506
80.12735,77,8,83,9,288,201506
50.82808,0,0,1927,1,288,201506
57.40111,75,6,90,9,288,201507
204.30309,83,11,97,2,288,201507
32.96451,64,7,71,6,288,201507
48.77931,101,6,130,8,288,201507
53.43016,0,0,2005,1,288,201507
36.98512,68,6,80,9,288,201508
22.85,39,3,43,19,288,201508
136.56041,68,10,73,2,288,201508
41.68711,69,6,76,8,288,201508
55.21268,0,0,1772,1,288,201508
188.791,70,9,80,2,288,201509
37.16679,101,12,137,3,288,201509
35.90273,107,6,143,8,288,201509
110.46714,52,6,63,9,288,201509
52.66776,0,0,2053,1,288,201509
249.54436,68,13,78,2,288,201510
28.27259,43,3,54,19,288,201510
27.6673,109,15,159,3,288,201510
126.6573,67,10,74,9,288,201510
41.85351,115,6,148,8,288,201510
39.55585,0,0,2215,1,288,201510
75.52836,61,8,73,9,288,201511
32.06199,117,16,176,3,288,201511
158.57548,77,13,93,2,288,201511
69.885,124,6,150,8,288,201511
43.35492,0,0,1949,1,288,201511
56.2851,44,4,51,9,288,201512
44.09821,95,6,123,8,288,201512
177.31349,54,12,63,2,288,201512
35.24705,123,19,166,3,288,201512
41.27244,0,0,2251,1,288,201512
27.55279,279,33,437,3,281,201501
63.05529,59,7,70,15,281,201501
152.47,40,15,43,2,281,201501
35.77403,114,25,159,19,281,201501
38.13804,89,12,97,6,281,201501
88.51938,68,14,80,9,281,201501
76.44117,450,25,641,17,281,201501
35.53215,210,17,288,8,281,201501
86.70333,38,11,39,16,281,201501
34.48939,0,0,2934,1,281,201501
64.99194,63,13,72,9,281,201502
79.42133,42,12,45,16,281,201502
66.59797,50,7,59,15,281,201502
30.71416,175,19,238,8,281,201502
27.61112,285,30,455,3,281,201502
175.62929,26,11,28,2,281,201502
37.31062,79,15,97,6,281,201502
35.80041,97,24,122,19,281,201502
40.1942,122,17,169,13,281,201502
40.53932,0,0,3145,1,281,201502
118.31833,36,12,36,16,281,201503
186.24261,43,19,46,2,281,201503
36.27732,124,22,153,19,281,201503
56.71009,488,28,688,17,281,201503
30.81044,289,36,477,3,281,201503
98.06397,58,17,68,9,281,201503
55.71361,61,7,72,15,281,201503
41.85163,80,16,98,6,281,201503
29.91151,214,18,279,8,281,201503
33.17768,0,0,3001,1,281,201503
48.3614,198,21,272,8,281,201504
26.82144,267,35,445,3,281,201504
41.40143,512,28,746,17,281,201504
94.56857,61,17,70,9,281,201504
37.62808,127,25,151,19,281,201504
158.49128,36,15,39,2,281,201504
38.37083,78,14,108,6,281,201504
85.09188,31,12,32,16,281,201504
37.16478,0,0,2876,1,281,201504
68.57711,36,11,38,16,281,201505
33.77493,101,14,134,6,281,201505
44.73428,513,28,725,17,281,201505
50.37266,168,21,244,13,281,201505
26.63755,307,34,514,3,281,201505
40.16867,226,18,308,8,281,201505
150.95692,37,18,39,2,281,201505
32.0156,161,23,209,19,281,201505
85.5301,83,17,97,9,281,201505
62.87859,62,6,71,15,281,201505
33.47624,0,0,2833,1,281,201505
41.13363,167,21,240,13,281,201506
99.26939,82,19,99,9,281,201506
63.18542,54,12,59,16,281,201506
29.51406,316,35,497,3,281,201506
36.36464,223,18,321,8,281,201506
173.04788,49,21,52,2,281,201506
37.70926,474,28,706,17,281,201506
32.92892,132,24,186,19,281,201506
30.59431,121,13,167,6,281,201506
36.38263,0,0,2956,1,281,201506
35.21638,91,14,116,6,281,201507
30.53973,263,32,441,3,281,201507
44.13025,206,20,283,8,281,201507
38.37662,484,27,728,17,281,201507
32.4857,136,24,186,19,281,201507
164.3121,57,16,62,2,281,201507
98.27031,60,12,64,16,281,201507
88.78438,91,20,112,9,281,201507
36.38933,0,0,3025,1,281,201507
152.51419,39,15,43,2,281,201508
29.78537,114,23,134,19,281,201508
32.428,83,14,100,6,281,201508
79.04694,60,16,72,9,281,201508
108.0325,43,14,52,16,281,201508
32.18233,290,32,420,3,281,201508
30.87615,184,17,231,8,281,201508
46.90244,402,20,585,17,281,201508
36.02564,0,0,2823,1,281,201508
86.4711,64,15,73,9,281,201509
32.15556,348,36,529,3,281,201509
60.58944,48,4,54,15,281,201509
43.65063,99,13,126,6,281,201509
34.85524,145,23,170,19,281,201509
44.36774,416,27,571,17,281,201509
60.30489,46,13,47,16,281,201509
192.64,43,18,46,2,281,201509
26.85707,187,19,259,8,281,201509
35.87874,0,0,3001,1,281,201509
64.51451,49,13,51,16,281,201510
113.92318,75,15,88,9,281,201510
34.87955,188,21,268,13,281,201510
47.56033,102,14,123,6,281,201510
33.67238,116,23,151,19,281,201510
27.46573,333,34,546,3,281,201510
42.38082,569,29,791,17,281,201510
129.14884,41,19,43,2,281,201510
43.53993,206,18,293,8,281,201510
35.58067,0,0,2888,1,281,201510
44.38287,658,27,985,17,281,201511
31.24056,208,25,288,8,281,201511
27.73066,334,36,560,3,281,201511
57.3911,86,14,109,6,281,201511
141.52891,40,15,46,2,281,201511
35.27137,139,26,175,19,281,201511
33.698,186,22,255,13,281,201511
84.29739,62,15,69,9,281,201511
71.96037,46,13,54,16,281,201511
34.80066,0,0,2780,1,281,201511
136.99242,32,12,33,2,281,201512
33.17421,344,40,544,3,281,201512
36.16619,141,25,168,19,281,201512
48.72353,656,27,948,17,281,201512
42.35502,208,18,273,8,281,201512
47.01838,118,15,142,6,281,201512
36.09336,199,21,274,13,281,201512
97.39417,54,13,60,16,281,201512
64.47949,73,15,78,9,281,201512
36.95519,0,0,2558,1,281,201512
52.71141,0,0,85,1,203,201501
73.12918,0,0,86,1,203,201502
63.20462,0,0,80,1,203,201503
62.5297,0,0,101,1,203,201504
67.86425,0,0,113,1,203,201505
31.0675,12,4,12,13,203,201506
73.02011,0,0,94,1,203,201506
56.28804,0,0,97,1,203,201507
57.84844,26,5,32,3,203,201508
23.2,11,4,20,13,203,201508
52.80841,0,0,44,1,203,201508
32.19036,18,4,28,13,203,201509
54.68582,0,0,91,1,203,201509
44.50133,20,6,30,13,203,201510
63.6966,0,0,106,1,203,201510
80.4627,0,0,115,1,203,201511
30.76407,17,5,27,13,203,201512
81.002,0,0,80,1,203,201512
40.93909,0,0,55,1,151,201501
90.41542,0,0,59,1,151,201502
52.18545,0,0,66,1,151,201503
76.95726,0,0,84,1,151,201504
53.77932,0,0,89,1,151,201505
47.50395,0,0,81,1,151,201506
11.63182,22,3,22,17,151,201507
81.23527,0,0,74,1,151,201507
11.93545,11,3,11,17,151,201508
60.66803,0,0,61,1,151,201508
63.15773,0,0,75,1,151,201509
11.75773,22,3,22,17,151,201512
78.18742,0,0,62,1,151,201512
50.67676,28,8,34,13,152,201501
83.03542,205,29,214,3,152,201501
86.52072,0,0,154,1,152,201501
75.92112,263,34,276,3,152,201502
22.11667,9,4,9,9,152,201502
78.91414,0,0,198,1,152,201502
81.76766,393,34,402,3,152,201503
79.08763,0,0,266,1,152,201503
60.05,35,8,36,13,152,201504
26.862,4,3,5,9,152,201504
78.8762,319,35,326,3,152,201504
75.59047,0,0,235,1,152,201504
85.96495,263,34,277,3,152,201505
111.43656,85,12,90,10,152,201505
88.70769,11,3,13,2,152,201505
63.10134,0,0,134,1,152,201505
35.23267,12,5,15,8,152,201506
68.98708,23,8,24,13,152,201506
75.04442,173,37,181,3,152,201506
81.96247,0,0,158,1,152,201506
134.34105,92,14,105,10,152,201507
65.60373,143,27,161,3,152,201507
77.97588,17,8,17,13,152,201507
34.69825,0,0,103,1,152,201507
69.40547,177,27,190,3,152,201508
127.24143,21,8,21,13,152,201508
22.87333,13,4,18,8,152,201508
85.31805,0,0,226,1,152,201508
126.00188,96,14,101,10,152,201509
94.17941,33,8,34,13,152,201509
75.31661,204,33,218,3,152,201509
35.96344,0,0,128,1,152,201509
78.47329,270,36,286,3,152,201510
132.22722,104,13,108,10,152,201510
84.959,41,11,50,13,152,201510
33.12827,0,0,156,1,152,201510
70.68298,262,39,272,3,152,201511
17.27813,13,4,16,8,152,201511
73.25318,0,0,239,1,152,201511
46.42364,10,5,11,8,152,201512
82.94607,313,35,336,3,152,201512
89.36924,0,0,263,1,152,201512
104.29913,22,9,23,3,118,201501
38.425,33,7,34,8,118,201501
38.73972,157,10,392,7,118,201501
27.413,15,6,20,13,118,201501
39.48692,0,0,348,1,118,201501
35.29727,151,10,359,7,118,201502
16.19375,6,5,8,13,118,201502
43.11083,11,4,12,19,118,201502
33.84457,37,5,46,8,118,201502
41.92849,0,0,330,1,118,201502
82.77864,21,7,22,13,118,201503
61.87571,43,12,49,3,118,201503
33.85196,157,9,409,7,118,201503
38.49065,0,0,429,1,118,201503
72.75487,34,10,39,3,118,201504
44.01677,24,7,31,6,118,201504
38.41901,153,9,416,7,118,201504
40.78171,34,8,41,8,118,201504
182.11643,14,6,14,2,118,201504
42.84137,0,0,350,1,118,201504
78.01563,29,8,32,9,118,201505
76.40204,45,14,54,3,118,201505
55.40882,37,8,51,8,118,201505
225.42,19,5,20,2,118,201505
59.4744,18,4,25,19,118,201505
36.31608,159,11,474,7,118,201505
34.64248,0,0,408,1,118,201505
56.944,21,6,25,9,118,201506
281.72429,18,5,21,2,118,201506
37.40238,16,7,21,13,118,201506
40.07798,171,12,461,7,118,201506
32.78308,36,8,39,8,118,201506
100.482,37,12,45,3,118,201506
35.79428,0,0,379,1,118,201506
64.57432,25,12,44,3,118,201507
36.75371,197,11,534,7,118,201507
41.753,27,5,30,19,118,201507
21.61421,17,6,19,13,118,201507
51.25341,0,0,472,1,118,201507
50.73643,33,11,42,3,118,201508
29.46895,17,8,19,6,118,201508
35.15737,16,5,19,19,118,201508
52.2,28,9,33,13,118,201508
43.01684,0,0,867,1,118,201508
118.13846,20,5,26,9,118,201509
85.62441,27,8,34,13,118,201509
39.572,29,7,35,6,118,201509
44.85453,0,0,848,1,118,201509
37.76726,150,10,416,7,118,201510
37.50075,34,7,40,8,118,201510
82.63085,40,9,47,13,118,201510
60.43692,42,12,52,3,118,201510
