origin_age_data_id,avg,cards,gender,merchants,txs
465,48.13854,26,M,27,48
466,110.62458,42,F,54,72
466,54.41371,25,M,25,35
467,171.66346,23,F,23,26
467,75.65529,15,M,15,17
468,36.38345,16,F,26,29
468,18.962,3,M,4,5
469,38.22288,77,F,108,160
469,33.116,38,M,52,65
470,60.34121,62,F,88,124
470,50.85397,27,M,41,58
471,62.05333,44,F,65,90
471,159.66793,20,M,27,29
472,57.05288,37,F,44,52
472,76.97667,12,M,12,12
473,73.07571,28,F,31,35
473,45.27273,10,M,10,11
474,46.89176,10,F,16,17
474,27.55292,12,M,20,24
475,34.85817,26,F,56,71
475,31.21897,18,M,32,39
476,124.38281,34,F,39,57
476,21.37468,26,M,28,47
477,71.78176,38,F,51,74
477,79.68283,32,M,33,46
478,142.46959,24,F,37,49
478,41.1925,15,M,19,28
479,135.03727,15,F,20,22
479,68.906,7,M,10,10
480,34.425,10,F,13,16
480,12.07167,5,M,6,6
481,51.49152,34,F,43,66
481,108.252,11,M,14,25
482,40.41923,87,F,91,183
482,34.00674,32,M,33,43
483,51.89619,71,F,84,126
483,48.6296,37,M,41,50
484,59.80339,25,F,39,56
484,42.66875,5,M,6,8
485,69.3825,7,F,8,8
485,48.35833,6,M,6,6
486,19.09667,9,F,12,15
486,176.565,5,M,11,14
487,57.09577,31,F,61,71
487,32.48737,34,M,48,57
488,82.07829,40,F,56,70
488,71.03967,19,M,28,30
489,56.91925,21,F,27,40
489,61.29621,19,M,22,29
490,116.38645,24,F,28,31
490,34.86333,17,M,25,33
491,88.26556,15,F,15,18
491,155.62,10,M,12,13
492,24.07267,10,F,14,15
492,29.5885,10,M,12,20
493,30.4452,55,F,67,100
493,28.8646,35,M,40,50
494,33.91733,66,F,67,116
494,69.37652,29,M,41,46
495,36.92513,71,F,69,117
495,47.71571,19,M,18,21
496,53.93406,46,F,42,64
496,50.12185,22,M,18,27
497,45.2,34,F,29,40
497,122.94579,16,M,16,19
498,46.78067,15,F,19,30
498,62.04231,8,M,10,13
499,47.6186,25,F,31,43
499,32.06776,23,M,34,49
500,42.66327,18,F,46,55
500,54.76978,25,M,38,46
501,88.40064,27,F,40,47
501,77.78292,34,M,36,48
502,102.10257,17,F,31,35
502,80.92038,20,M,22,26
503,101.9,8,F,9,11
503,68.31333,14,M,16,18
504,29.12333,14,F,18,21
504,14.76667,3,M,3,3
505,38.09051,23,F,29,39
505,59.38083,19,M,23,24
506,77.57705,32,F,39,44
506,60.48732,23,M,32,41
507,39.58384,34,F,56,73
507,82.27041,33,M,37,49
508,107.98538,25,F,31,39
508,69.97132,23,M,29,53
509,72.2925,5,F,10,12
509,61.89417,11,M,11,12
510,35.69444,9,F,8,9
510,7.70786,0,filtered,0,14
511,43.32576,32,F,53,66
511,40.54732,24,M,42,56
512,58.94064,45,F,66,94
512,54.59567,17,M,26,30
513,73.17977,25,F,35,43
513,56.84893,19,M,20,28
514,77.43688,16,F,29,32
514,34.93724,10,M,17,29
515,66.20636,10,F,23,33
515,257.68,3,M,3,3
516,22.96692,8,F,13,13
516,12.18,3,M,3,3
517,32.32827,40,F,48,81
517,32.55444,11,M,13,18
518,42.66785,48,F,73,93
518,47.11897,36,M,40,78
519,52.38683,33,F,42,60
519,45.72514,25,M,28,37
520,46.71123,31,F,38,57
520,87.17353,15,M,14,17
521,94.97567,26,F,27,30
521,49.89857,11,M,12,14
522,26.527,6,F,6,10
522,18.19818,6,M,8,11
523,36.81554,48,F,55,74
523,63.49814,32,M,34,43
524,40.68877,41,F,55,81
524,40.05571,44,M,43,63
525,55.91742,23,F,24,31
525,80.66667,10,M,12,15
526,74.87579,25,F,31,38
526,102.01318,17,M,18,22
527,104.64783,19,F,20,23
527,27.28929,12,M,10,14
528,12.78,6,F,5,6
528,28.96056,9,M,13,18
529,38.49364,29,F,35,44
529,39.86871,21,M,23,31
530,52.66035,47,F,50,86
530,72.05081,36,M,42,62
531,78.15192,36,F,44,52
531,51.724,12,M,11,15
532,88.59579,16,F,17,19
532,25.98333,7,M,10,18
533,131.89667,11,F,11,12
533,150.60429,6,M,7,7
534,34.42,8,F,9,10
534,94.89,0,filtered,0,2
535,27.71,25,F,45,55
535,41.81682,14,M,15,22
536,57.67383,32,F,42,47
536,30.61867,25,M,41,60
537,55.92971,23,F,28,34
537,104.86769,27,M,26,39
538,47.64175,29,F,59,80
538,88.46524,15,M,19,21
539,96.976,10,F,9,10
539,119.45875,7,M,7,8
540,24.35286,4,F,7,7
540,29.94778,3,M,8,9
541,87.69969,24,F,29,32
541,29.69586,17,M,24,29
542,42.08,19,F,35,44
542,148.28138,17,M,24,29
543,32.9305,9,F,14,20
543,92.19,20,M,20,22
544,50.62,9,F,12,13
544,177.87333,6,M,7,9
545,156.30914,13,F,25,35
545,104.4775,4,M,4,4
546,127.50421,8,F,18,19
546,32.32,0,filtered,0,2
547,34.64944,34,F,37,54
547,49.30694,23,M,26,36
548,46.74512,49,F,65,84
548,22.08847,30,M,39,72
549,57.25094,39,F,45,53
549,41.238,26,M,28,40
550,49.80191,35,F,36,47
550,68.735,8,M,7,10
551,74.2825,9,F,10,12
551,49.585,5,M,5,6
552,35.61182,0,filtered,0,11
553,40.00415,26,F,35,41
553,38.96,6,M,8,10
554,29.90707,27,F,38,58
554,47.3619,20,M,20,42
555,60.85704,14,F,22,27
555,93.28824,12,M,14,17
556,33.49167,22,F,31,42
556,85.8556,16,M,17,25
557,173.46231,9,F,12,13
557,136.39333,4,M,6,6
558,28.49667,4,F,6,6
558,42.92667,0,filtered,0,3
559,39.68951,21,F,35,41
559,73.70292,15,M,23,24
560,68.577,24,F,29,40
560,62.62625,11,M,15,16
561,127.5019,14,F,17,21
561,130.427,9,M,9,10
562,91.52559,13,F,24,34
562,39.643,9,M,8,10
563,38.89125,7,F,8,8
563,118.16833,4,M,5,6
564,36.26125,6,F,8,8
564,42.31429,7,M,7,7
565,38.436,14,F,22,25
565,34.006,15,M,22,25
566,20.90114,16,F,23,35
566,85.74696,15,M,22,23
567,89.11961,33,F,39,51
567,45.84667,19,M,23,30
568,28.00724,15,F,24,29
568,56.42735,16,M,20,34
569,54.237,4,F,9,10
569,57.78333,0,filtered,0,3
570,41.37714,4,F,6,7
570,60.93,0,filtered,0,2
571,35.10988,28,F,48,83
571,25.74316,18,M,23,38
572,45.86442,23,F,37,52
572,52.35607,25,M,23,28
573,54.97891,24,F,33,46
573,62.23955,12,M,19,22
574,50.57962,10,F,14,26
574,29.30833,5,M,5,6
575,162.08667,3,M,3,3
575,276.79,0,filtered,0,1
576,29.8825,0,filtered,0,4
577,51.749,21,F,35,50
577,20.85974,17,M,19,39
578,25.79022,32,F,55,93
578,75.25429,27,M,23,35
579,92.64421,15,F,16,19
579,46.525,6,M,6,8
580,97.6375,7,F,7,8
580,139.52563,10,M,9,16
581,86.31,4,M,4,5
581,57.51,0,filtered,0,1
582,34.37182,6,F,9,11
582,10.93,0,filtered,0,3
583,51.62593,20,F,23,27
583,43.22935,23,M,32,46
584,31.96127,34,F,47,55
584,27.0756,13,M,19,25
585,67.00478,21,F,22,23
585,49.09486,19,M,19,35
586,68.45258,22,F,28,31
586,77.62417,10,M,12,12
587,33.9775,7,F,7,8
587,26.80667,5,M,7,9
588,46.11,4,F,5,5
588,73.19,3,M,3,4
589,32.38412,23,F,27,34
589,16.05935,8,M,15,31
590,26.85417,26,F,29,36
590,49.94357,18,M,23,42
591,30.58952,16,F,18,21
591,199.466,8,M,11,20
592,35.87366,21,F,32,41
592,44.27625,8,M,7,8
593,48.76154,10,F,11,13
593,107.435,0,filtered,0,2
594,16.531,12,F,16,20
594,12.65625,3,M,6,8
595,84.25129,15,F,26,31
595,82.58,5,M,7,8
596,35.625,11,F,14,16
596,38.43909,7,M,8,11
597,31.72875,8,F,8,8
597,73.7613,13,M,16,23
598,180.268,9,F,13,15
598,197.766,7,M,9,10
599,188.09667,3,F,3,3
599,120.2825,3,M,4,4
600,14.81714,4,F,6,7
600,61.47,0,filtered,0,2
601,34.47818,29,F,29,44
601,27.23833,16,M,22,24
602,40.02244,43,F,55,86
602,30.48143,19,M,27,35
603,48.66122,25,F,33,41
603,38.46471,11,M,12,17
604,51.82538,17,F,21,26
604,30.71208,8,M,12,24
605,42.84,8,F,7,9
605,28.5,0,filtered,0,4
606,48.49,0,filtered,0,4
607,27.43913,16,F,18,23
607,23.03417,11,M,11,12
608,34.79711,21,F,32,45
608,29.19523,34,M,27,44
609,53.01344,15,F,26,32
609,82.15442,21,M,28,52
610,46.33417,9,F,10,12
610,64.23429,11,M,12,14
611,79.08,3,F,3,3
611,3.76,0,filtered,0,3
612,30.8525,3,F,8,8
612,24.23,3,M,3,3
613,26.75786,19,F,21,28
613,28.66762,15,M,18,21
614,39.42167,23,F,24,36
614,27.10273,17,M,20,33
615,49.3608,17,F,21,25
615,46.76786,12,M,22,28
616,42.16459,15,F,26,37
616,126.85125,4,M,5,8
617,54.70333,6,F,9,9
617,400.305,4,M,4,4
618,84.93667,3,F,3,3
618,6.875,0,filtered,0,2
619,32.635,15,F,24,34
619,69.19714,13,M,12,14
620,49.28443,26,F,45,70
620,42.26074,13,M,17,27
621,60.77767,17,F,23,30
621,19.186,9,M,12,15
622,46.178,14,F,21,25
622,44.98636,7,M,11,11
623,50.375,4,F,4,4
623,239.8,0,filtered,0,1
624,13.688,0,filtered,0,5
625,34.52458,15,F,23,24
625,19.75529,10,M,13,17
626,44.77378,7,F,26,37
626,59.4693,20,M,26,43
627,67.37818,9,F,11,11
627,118.37813,9,M,15,16
628,78.00684,11,F,16,19
628,50.375,0,filtered,0,2
629,113.48571,4,F,7,7
629,46.589,8,M,10,10
630,23.4,3,F,3,3
630,17.94429,7,M,6,7
631,36.05596,29,F,40,47
631,24.12529,9,M,11,17
632,38.12494,46,F,51,85
632,29.89409,18,M,29,44
633,48.0575,20,F,20,32
633,69.09263,13,M,16,19
634,36.58692,10,F,12,13
634,23.53286,4,M,6,7
635,57.344,4,F,5,5
635,116.345,0,filtered,0,2
636,32.8124,650,F,334,1330
636,29.75234,365,M,233,684
637,40.60894,2382,F,780,4927
637,42.12513,1586,M,598,2875
638,54.45476,2093,F,779,3738
638,63.53792,1737,M,616,2649
639,62.80425,1282,F,624,2217
639,82.06905,1175,M,483,1724
640,84.27756,824,F,468,1266
640,97.91428,651,M,346,955
641,115.20811,358,F,302,530
641,139.63597,359,M,249,514
642,29.92139,23,F,49,72
642,29.18842,8,M,14,19
643,41.28438,41,F,83,130
643,60.54453,30,M,51,86
644,82.84331,37,F,84,118
644,75.43492,38,M,50,65
645,140.14529,37,F,64,87
645,99.25667,42,M,72,99
646,99.11345,24,F,49,58
646,107.65167,35,M,52,60
647,125.35086,18,F,42,58
647,80.76986,24,M,45,69
648,151.83995,2773,U,1058,5785
649,27.36692,42,F,83,143
649,44.59897,34,M,50,87
650,33.44168,222,F,341,1067
650,40.61136,152,M,227,595
651,41.13926,218,F,391,1239
651,38.6135,157,M,233,552
652,42.78509,194,F,309,1055
652,45.50598,110,M,176,391
653,61.58193,179,F,298,758
653,66.29864,108,M,176,382
654,48.75155,199,F,235,781
654,65.98607,126,M,159,377
655,30.65321,36,F,61,106
655,29.25275,27,M,33,51
656,47.47528,179,F,224,515
656,39.68373,115,M,129,284
657,51.17083,159,F,239,569
657,44.38943,114,M,140,265
658,56.43196,120,F,144,271
658,83.99567,68,M,82,150
659,90.10578,131,F,161,315
659,55.88496,65,M,73,135
660,59.06767,121,F,138,275
660,79.0763,64,M,63,138
661,28.41859,31,F,41,64
661,24.19515,18,M,26,33
662,35.62796,131,F,141,323
662,41.52477,84,M,109,197
663,61.27566,163,F,194,410
663,52.50316,85,M,88,158
664,68.80207,156,F,178,367
664,63.39727,65,M,74,128
665,69.44785,110,F,116,214
665,41.6522,44,M,42,82
666,61.68491,112,F,116,226
666,58.93456,50,M,53,90
667,58.86259,30,F,42,54
667,95.43519,18,M,23,27
668,31.46486,149,F,142,321
668,34.78775,86,M,95,160
669,50.98608,168,F,157,360
669,31.89285,84,M,88,151
670,55.13138,125,F,116,232
670,50.09876,54,M,56,89
671,54.77109,129,F,111,221
671,59.76402,49,M,56,87
672,59.68989,119,F,94,190
672,161.14885,53,M,40,87
673,45.11941,16,F,24,34
673,37.40333,15,M,19,21
674,54.11765,114,F,133,226
674,40.382,66,M,75,120
675,52.15952,137,F,134,313
675,43.72985,70,M,84,136
676,60.0067,138,F,156,300
676,40.77059,65,M,74,118
677,68.06567,154,F,136,247
677,67.81973,59,M,57,75
678,67.01819,105,F,100,171
678,65.92448,61,M,66,96
679,27.109,11,F,18,20
679,27.26545,13,M,20,22
680,46.63978,79,F,116,224
680,59.95655,41,M,60,87
681,76.3637,92,F,141,216
681,72.8375,41,M,65,92
682,77.60264,81,F,103,178
682,172.08764,33,M,46,55
683,117.73449,50,F,52,78
683,183.56087,28,M,39,46
684,143.21289,51,F,64,90
684,134.55485,21,M,31,33
685,18.26464,97,E,85,237
686,36.5628,29,F,38,50
686,44.64947,14,M,16,19
687,45.02273,138,F,139,275
687,60.80551,72,M,94,127
688,52.83644,117,F,140,264
688,60.50435,65,M,74,108
689,68.65233,106,F,131,210
689,83.20933,47,M,52,75
690,59.36192,79,F,80,130
690,89.8779,37,M,44,62
691,70.1429,104,F,84,145
691,88.07827,31,M,42,52
692,54.08111,23,F,31,45
692,73.079,8,M,10,10
693,37.37689,83,F,106,151
693,62.45272,48,M,60,81
694,69.55026,84,F,108,153
694,45.99698,67,M,74,106
695,77.95162,93,F,121,191
695,45.16907,54,M,59,97
696,98.00742,66,F,83,120
696,122.84843,34,M,47,51
697,58.69962,38,F,45,52
697,82.03216,30,M,33,37
698,56.1305,12,F,16,20
698,11.52333,5,M,5,9
699,48.93206,73,F,101,155
699,45.61552,43,M,51,67
700,44.24126,78,F,113,191
700,61.37374,55,M,78,115
701,62.70883,82,F,96,137
701,74.83091,35,M,39,66
702,61.6689,66,F,60,91
702,102.74174,30,M,35,46
703,80.40192,36,F,42,52
703,90.47885,22,M,22,26
705,36.33483,10,F,24,29
705,7.77,6,M,10,12
706,55.06436,77,F,99,156
706,36.5401,46,M,64,105
707,57.63,67,F,95,128
707,76.89252,43,M,64,111
708,63.29108,49,F,74,111
708,65.86929,30,M,42,56
709,118.20679,48,F,83,112
709,95.36042,18,M,20,24
710,98.68113,42,F,54,62
710,100.95462,18,M,21,26
711,62.50933,8,F,10,15
711,83.91667,5,M,6,6
712,47.74407,81,F,95,135
712,32.74052,44,M,55,77
713,49.51075,118,F,133,212
713,48.6789,86,M,97,172
714,52.96718,98,F,95,156
714,43.94531,54,M,53,96
715,88.22359,66,F,67,92
715,83.29977,30,M,33,43
716,76.46206,22,F,29,34
716,37.03813,12,M,14,16
717,29.06158,14,F,15,19
717,13.97625,6,M,7,8
718,50.42694,68,F,79,124
718,41.2778,35,M,39,59
719,59.83766,64,F,79,107
719,76.71197,43,M,49,71
720,99.8219,67,F,77,116
720,59.38857,27,M,29,35
721,79.5156,47,F,64,91
721,86.0261,26,M,35,41
722,74.72837,49,F,58,86
722,86.55526,26,M,33,38
723,36.76577,17,F,19,26
723,28.39059,12,M,14,17
724,41.47684,69,F,92,136
724,26.71605,27,M,34,38
725,58.17248,69,F,81,133
725,48.24898,43,M,44,59
726,54.25345,98,F,107,197
726,42.20698,44,M,47,63
727,51.5956,78,F,91,134
727,73.87672,36,M,42,58
728,93.89301,45,F,47,73
728,63.25323,26,M,28,31
729,33.84,12,F,17,20
729,19.42583,5,M,7,12
730,51.02716,73,F,111,169
730,72.81268,45,M,57,82
731,66.3965,65,F,86,123
731,68.12695,32,M,34,59
732,59.491,51,F,67,90
732,52.04404,37,M,37,47
733,82.44656,42,F,52,64
733,125.37375,18,M,22,24
734,90.285,38,F,53,64
734,117.62389,13,M,16,18
735,19.98833,10,F,16,24
735,30.37556,5,M,6,9
736,52.52064,79,F,108,156
736,47.71582,58,M,66,91
737,51.81447,75,F,99,141
737,83.17803,39,M,50,66
738,78.27211,45,F,55,76
738,150.67513,25,M,32,39
739,78.1817,36,F,42,53
739,158.45842,19,M,19,19
740,99.82,30,F,31,43
740,173.29333,12,M,11,12
741,18.12429,10,F,13,14
741,21.016,5,M,5,5
742,37.37492,96,F,123,199
742,42.96582,50,M,60,91
743,56.25178,145,F,154,270
743,49.21542,115,M,116,203
744,62.68979,49,F,60,96
744,48.28182,50,M,45,77
745,70.32471,16,F,30,34
745,32.6873,13,M,18,37
746,44.94,5,F,6,7
746,234.54,0,filtered,0,2
747,44.73667,4,F,5,6
747,7.101,6,M,10,20
748,44.43485,41,F,89,136
748,35.97788,23,M,40,52
749,61.58978,33,F,63,89
749,54.37651,31,M,46,63
750,48.50156,36,F,55,77
750,84.27521,22,M,40,48
751,94.18404,34,F,47,57
751,176.48674,25,M,41,46
752,106.70941,38,F,62,85
752,105.3385,18,M,18,20
753,39.00065,18,F,34,46
753,14.09571,10,M,12,14
754,74.38929,68,F,92,141
754,35.50163,43,M,62,86
755,59.91646,61,F,76,113
755,67.51339,42,M,53,62
756,77.72338,56,F,67,80
756,48.44529,35,M,34,51
757,75.28541,42,F,63,85
757,68.77438,14,M,13,16
758,107.30651,24,F,35,43
758,69.70407,19,M,22,27
759,18.56463,12,F,25,41
759,18.25,5,M,5,7
760,50.41695,61,F,66,95
760,32.12,44,M,63,82
761,44.5439,88,F,103,172
761,44.24646,40,M,54,96
762,61.55712,64,F,70,104
762,70.83735,38,M,34,49
763,90.02197,40,F,46,66
763,107.6814,27,M,35,50
764,67.23684,18,F,22,38
764,165.48632,16,M,18,19
765,22.24417,11,F,18,24
765,34.165,5,M,5,8
766,46.15339,64,F,64,109
766,152.83861,21,M,29,36
767,50.13244,88,F,86,160
767,26.83717,31,M,37,60
768,50.71896,109,F,97,173
768,59.87625,33,M,39,40
769,50.91053,80,F,79,132
769,51.84378,27,M,29,45
770,40.90293,56,F,47,92
770,75.35556,22,M,20,27
771,27.96556,15,F,15,18
771,42.964,8,M,10,10
772,45.82848,48,F,79,125
772,62.93072,48,M,63,97
773,58.79523,54,F,65,86
773,38.35947,32,M,44,57
774,57.40649,56,F,70,94
774,50.1934,30,M,32,50
775,117.73353,45,F,63,85
775,73.24472,25,M,32,36
776,64.23023,31,F,32,44
776,179.02571,12,M,12,14
777,30.59739,11,F,22,23
777,21.24077,6,M,8,13
778,56.32877,69,F,96,154
778,54.97246,35,M,49,65
779,48.8858,75,F,90,131
779,76.37016,38,M,44,64
780,61.30408,48,F,65,103
780,79.2669,37,M,46,58
781,113.55233,22,F,34,43
781,34.81667,9,M,14,15
782,104.35971,20,F,26,34
782,71.18778,10,M,15,18
783,19.88208,11,F,16,24
783,21.31931,14,M,17,29
784,40.67074,45,F,98,176
784,72.27673,29,M,36,49
785,73.6361,43,F,60,77
785,47.05959,40,M,67,97
786,75.01169,49,F,59,89
786,80.50044,31,M,34,45
787,143.64455,27,F,35,44
787,52.601,16,M,21,30
788,117.412,16,F,19,25
788,76.67227,16,M,15,22
789,52.54571,7,F,7,7
789,41.77,5,M,5,6
790,46.48037,70,F,99,135
790,24.86774,39,M,60,84
791,51.54767,47,F,69,90
791,57.95707,34,M,40,58
792,42.68403,37,F,61,72
792,83.02745,27,M,39,55
793,85.9807,37,F,42,57
793,177.964,20,M,28,40
794,90.35462,37,F,46,52
794,81.2708,16,M,19,25
795,60.13,16,F,16,19
795,26.37263,12,M,15,19
796,43.1884,56,F,70,106
796,38.51733,32,M,38,45
797,38.80826,70,F,66,121
797,79.13127,35,M,39,55
798,46.52838,65,F,75,117
798,60.482,31,M,26,35
799,80.78143,48,F,49,70
799,46.63656,27,M,23,32
800,43.26625,42,F,36,56
800,63.22333,14,M,11,18
801,39.49088,19,F,27,34
801,20.78444,11,M,19,27
802,79.97114,28,F,36,44
802,34.26273,19,M,36,44
803,63.97474,33,F,61,78
803,37.6531,27,M,39,58
804,143.03429,35,F,50,63
804,80.78667,31,M,38,45
805,58.82207,18,F,26,29
805,110.03864,19,M,18,22
806,129.138,7,F,11,15
806,104.89077,11,M,12,13
807,56.99533,7,F,13,15
807,51.908,3,M,5,5
808,53.83536,36,F,47,69
808,61.90381,28,M,33,42
809,60.10913,61,F,83,126
809,39.70635,44,M,48,74
810,48.79847,44,F,60,85
810,78.35351,24,M,34,37
811,52.62106,25,F,31,47
811,60.24227,13,M,20,22
812,95.33941,18,F,26,34
812,31.79154,10,M,11,13
813,27.48588,11,F,15,17
813,45.55,4,M,4,6
814,38.77273,30,F,55,77
814,82.85619,13,M,17,21
815,156.28389,33,F,47,54
815,47.39963,29,M,40,54
816,51.5651,29,F,38,51
816,158.99939,23,M,25,33
817,85.82019,19,F,39,54
817,158.7125,10,M,11,12
818,47.25,7,F,6,7
818,50.37857,10,M,10,14
819,29.77412,11,F,15,17
819,18.75,11,M,17,26
820,42.76807,29,F,42,57
820,41.56647,24,M,43,51
821,222.74655,20,F,25,29
821,99.13929,24,M,28,42
822,63.14391,30,F,50,69
822,56.67568,26,M,29,37
823,75.00357,15,F,24,28
823,65.40909,16,M,21,33
824,143.656,8,F,15,20
824,108.23583,8,M,11,12
825,64.28167,4,F,4,6
825,15.77133,7,M,12,15
826,36.23329,50,F,59,79
826,32.10814,29,M,28,43
827,53.57893,52,F,61,84
827,63.90349,38,M,40,63
828,99.20634,27,F,34,41
828,85.36,13,M,16,17
829,78.45605,25,F,39,43
829,103.59304,20,M,19,23
830,54.59824,19,F,26,34
830,74.187,10,M,10,10
831,76.29818,5,F,8,11
831,13.61056,0,filtered,0,18
832,38.48985,41,F,51,67
832,25.37205,26,M,40,73
833,61.78484,32,F,52,62
833,98.24912,26,M,32,34
834,94.07574,22,F,39,54
834,64.7605,12,M,17,20
835,82.98115,18,F,21,26
835,41.09542,7,M,18,24
836,95.1,15,F,21,28
836,57.00333,7,M,7,9
837,27.85556,5,F,8,9
837,30.275,9,M,11,14
838,51.12849,33,F,35,53
838,28.57182,26,M,31,44
839,59.07363,67,F,87,113
839,42.90088,27,M,41,68
840,44.03,39,F,54,84
840,49.86189,21,M,28,37
841,79.31163,27,F,36,43
841,39.29929,11,M,12,14
842,104.20556,9,F,8,9
842,45.77083,7,M,11,12
843,37.11045,12,F,19,22
843,55.50538,5,M,9,13
844,48.11143,32,F,49,56
844,26.11353,22,M,29,51
845,43.54703,44,F,54,74
845,45.50038,17,M,25,26
846,74.53726,34,F,53,62
846,65.99839,20,M,23,31
847,78.02429,29,F,39,49
847,55.9225,15,M,18,20
848,61.69533,20,F,25,30
848,59.52091,9,M,10,11
849,34.76727,9,F,10,11
849,12.97364,8,M,9,11
850,50.98956,37,F,46,68
850,26.74116,19,M,28,43
851,36.36138,77,F,79,145
851,29.42962,35,M,35,53
852,41.33527,66,F,70,129
852,51.80816,26,M,32,38
853,65.73938,33,F,38,48
853,68.12333,5,M,6,6
854,58.72333,8,F,7,9
854,48.19818,8,M,9,11
855,41.85577,18,F,20,26
855,21.682,3,M,5,5
856,37.72519,25,F,35,52
856,35.92333,11,M,14,15
857,73.41147,26,F,28,34
857,77.38884,25,M,35,43
858,59.87831,36,F,49,65
858,65.06558,30,M,28,43
859,118.28935,24,F,27,31
859,60.49366,23,M,25,41
860,46.24333,8,F,10,12
860,89.6925,4,M,4,4
861,19.91,9,F,11,13
861,28.19381,9,M,15,21
862,43.80224,47,F,59,85
862,59.35422,30,M,34,45
863,37.68625,36,F,41,64
863,53.70794,34,M,41,68
864,52.1775,29,F,31,40
864,79.51444,17,M,19,27
865,41.67087,20,F,22,23
865,61.4005,8,M,10,20
866,80.962,10,F,9,10
866,208.83778,9,M,9,9
867,27.12714,6,F,6,7
867,70.97,4,M,5,5
868,58.02671,28,F,51,82
868,38.57143,23,M,32,42
869,61.9717,31,F,41,53
869,77.47528,26,M,32,36
870,71.86059,25,F,41,51
870,86.95848,21,M,28,33
871,58.88455,8,F,11,22
871,27.55364,6,M,7,11
872,210.19,4,F,5,5
872,74.04667,3,M,3,3
873,14.34714,7,F,6,7
873,33.355,3,M,3,4
874,27.77857,21,F,20,28
874,49.84471,20,M,29,34
875,24.19758,21,F,26,33
875,213.0713,16,M,19,23
876,79.28682,17,F,18,22
876,152.30667,14,M,16,21
877,42.8725,11,F,13,16
877,58.01,5,M,5,5
878,211.66118,13,F,26,34
878,68.22,4,M,5,5
879,49.85667,0,filtered,0,6
880,54.7081,14,F,16,21
880,29.93875,4,M,6,8
881,117.97787,26,F,38,47
881,48.59018,38,M,32,55
882,55.05346,14,F,21,26
882,56.79945,25,M,25,55
883,29.83,9,F,9,10
883,200.09136,17,M,19,22
884,56.67,3,F,3,3
884,53.47,8,M,8,9
885,34.824,3,F,5,5
885,35.992,5,M,4,5
886,43.01435,41,F,45,62
886,49.88765,20,M,28,34
887,49.67981,33,F,41,53
887,40.49667,14,M,16,18
888,49.34577,30,F,41,52
888,66.51609,15,M,16,23
889,72.768,21,F,24,30
889,53.90321,12,M,15,28
890,154.94875,11,F,14,16
890,140.082,10,M,10,10
891,26.245,4,F,4,6
892,64.90679,13,F,22,28
892,95.12286,3,M,7,7
893,82.99729,25,F,43,48
893,48.66706,10,M,13,17
894,140.12652,16,F,19,23
894,70.52,7,M,9,14
895,158.51286,13,F,19,21
895,18.63571,7,M,6,7
896,248.04429,7,F,11,14
896,31.73111,6,M,6,9
897,21.45846,5,F,9,13
897,5.16,0,filtered,0,1
898,55.8625,18,F,24,28
898,30.17548,23,M,31,42
899,52.40266,50,F,54,79
899,48.50893,22,M,22,28
900,52.97611,27,F,31,36
900,68.214,17,M,21,30
901,86.98583,18,F,20,24
901,43.32333,12,M,13,15
902,32.49917,13,F,18,24
902,27.97,3,M,6,8
903,30.95833,6,M,6,6
903,41.155,0,filtered,0,2
904,41.27021,22,F,34,48
904,46.4996,11,M,21,25
905,45.60548,22,F,24,31
905,67.68905,12,M,17,21
906,86.3815,12,F,18,20
906,51.33444,16,M,17,18
907,95.20979,17,F,29,47
907,19.53375,3,M,5,8
908,54.77455,8,F,10,11
908,120.01333,6,M,5,6
909,44.26833,24,F,28,42
909,58.14059,15,M,17,17
910,71.94065,24,F,39,46
910,100.19737,26,M,27,38
911,43.60833,10,F,11,12
911,96.11133,15,M,13,15
912,174.34667,3,F,3,3
912,62.69889,4,M,6,9
914,24.924,6,F,10,10
914,117.745,0,filtered,0,4
915,47.89803,22,F,53,66
915,29.90085,10,M,26,47
916,63.43375,9,F,15,16
916,97.51714,7,M,7,7
917,172.92091,7,M,9,11
917,1193.135,0,filtered,0,2
918,70.345,9,F,16,16
918,250.7,0,filtered,0,2
919,75.56889,4,F,8,9
919,103.36556,6,M,8,9
920,23.705,3,F,3,4
920,97.9975,3,M,3,4
921,37.00986,24,F,44,69
921,41.22476,21,M,20,42
922,40.04149,34,F,51,67
922,49.44881,33,M,25,42
923,49.51318,20,F,20,22
923,101.78583,12,M,11,12
924,115.14222,8,F,8,9
924,78.821,7,M,5,10
925,48.23714,3,F,5,7
926,17.285,4,M,5,6
926,10.377,0,filtered,0,10
927,42.49472,16,F,28,36
927,31.91952,14,M,16,21
928,39.4568,30,F,39,50
928,104.63036,18,M,19,28
929,59.08536,18,F,21,28
929,48.694,12,M,14,15
930,45.23818,19,F,24,33
930,76.6725,10,M,12,16
931,57.246,5,F,5,5
931,74.32444,5,M,7,9
932,32.92222,4,F,3,9
932,54.285,0,filtered,0,2
933,50.1031,19,F,30,42
933,52.70923,9,M,11,13
934,39.06966,21,F,25,29
934,52.393,15,M,18,20
935,52.721,20,F,24,30
935,57.88,12,M,12,14
936,155.67944,14,F,17,18
936,43.50889,5,M,5,9
937,65.644,5,F,5,5
937,259.594,4,M,4,5
938,250.36,3,F,3,3
938,39.43,3,M,3,3
939,53.80147,24,F,28,34
