id,zipcode_id,avg,cards,date,merchants,txs
2611,79,45.70049,120,201505,440,120
2612,79,46.1955,121,201506,456,121
2613,79,48.58107,127,201507,563,127
2614,79,48.11771,119,201508,503,119
2615,79,46.8017,114,201509,413,114
2616,79,47.78485,120,201510,443,120
2617,79,48.03347,118,201511,404,118
2618,79,50.55919,124,201512,453,124
2619,157,53.93595,145,201501,446,145
2620,157,48.15195,144,201502,421,144
2621,157,49.98411,141,201503,466,141
2622,157,56.26045,144,201504,475,144
2623,157,51.0875,145,201505,520,145
2624,157,52.79073,150,201506,520,150
2625,157,53.77251,145,201507,597,145
2626,157,56.90105,142,201508,551,142
2627,157,49.19643,140,201509,460,140
2628,157,47.14059,144,201510,507,144
2629,157,51.59243,145,201511,493,145
2630,157,53.78155,156,201512,554,156
2631,141,51.45033,155,201501,550,155
2632,141,47.61033,155,201502,441,155
2633,141,47.6389,159,201503,528,159
2634,141,45.98627,158,201504,502,158
2635,141,46.94871,156,201505,589,156
2636,141,45.02675,164,201506,565,164
2637,141,47.86906,162,201507,621,162
2638,141,49.82115,160,201508,563,160
2639,141,49.32453,171,201509,556,171
2640,141,49.7044,175,201510,546,175
2641,141,47.44115,172,201511,536,172
2642,141,49.48954,173,201512,611,173
2643,247,43.08241,2849,201501,4565,2849
2644,247,43.22433,2732,201502,4251,2732
2645,247,42.89646,2883,201503,4938,2883
2646,247,44.08855,2883,201504,4965,2883
2647,247,43.34579,2923,201505,5254,2923
2648,247,44.32604,2939,201506,5412,2939
2649,247,45.32832,2991,201507,6600,2991
2650,247,46.01825,2887,201508,6419,2887
2651,247,43.5166,2945,201509,5189,2945
2652,247,42.02562,2976,201510,5066,2976
2653,247,43.06129,2983,201511,4946,2983
2654,247,44.72268,3099,201512,5364,3099
2655,292,42.43128,2128,201501,3988,2128
2656,292,41.96002,2058,201502,3766,2058
2657,292,43.26663,2149,201503,4356,2149
2658,292,43.36626,2148,201504,4423,2148
2659,292,42.86149,2202,201505,4630,2202
2660,292,44.14023,2227,201506,4873,2227
2661,292,45.35449,2222,201507,5495,2222
2662,292,44.20183,2157,201508,5496,2157
