id,avg,cards,age,merchants,txs,zipcode_id,date,origin_zipcode
544,102.67818,15,55-64,19,22,285,201502,28220
545,150.99307,17,>=65,29,39,285,201502,28220
546,118.43905,10,<=24,20,21,285,201502,28022
547,40.51244,57,25-34,59,90,285,201502,28022
548,35.36513,79,35-44,93,156,285,201502,28022
549,50.36365,65,45-54,69,93,285,201502,28022
550,53.1235,43,55-64,43,57,285,201502,28022
551,66.05,14,>=65,15,18,285,201502,28022
552,35.61182,4,<=24,8,11,285,201502,28011
553,39.79941,32,25-34,43,51,285,201502,28011
554,37.2381,47,35-44,57,100,285,201502,28011
555,73.38728,26,45-54,36,44,285,201502,28011
556,53.03045,38,55-64,48,67,285,201502,28011
557,161.75632,13,>=65,18,19,285,201502,28011
558,33.30667,6,<=24,9,9,285,201502,28046
559,52.24831,36,25-34,54,65,285,201502,28046
560,66.87679,35,35-44,44,56,285,201502,28046
561,128.44548,23,45-54,25,31,285,201502,28046
562,79.73409,22,55-64,32,44,285,201502,28046
563,72.86714,11,>=65,13,14,285,201502,28046
564,39.086,13,<=24,15,15,285,201502,28760
565,36.221,29,25-34,42,50,285,201502,28760
566,46.61586,31,35-44,43,58,285,201502,28760
567,73.0926,52,45-54,60,81,285,201502,28760
568,43.34508,31,55-64,41,63,285,201502,28760
569,55.05538,6,>=65,12,13,285,201502,28760
570,45.72222,6,<=24,8,9,285,201502,28100
571,32.16827,46,25-34,71,121,285,201502,28100
572,48.1365,48,35-44,57,80,285,201502,28100
573,57.32794,36,45-54,50,68,285,201502,28100
574,46.59125,15,55-64,18,32,285,201502,28100
575,190.7625,4,>=65,4,4,285,201502,28100
576,29.8825,4,<=24,4,4,285,201502,28850
577,38.21326,38,25-34,53,89,285,201502,28850
578,39.31555,59,35-44,72,128,285,201502,28850
579,78.97926,21,45-54,22,27,285,201502,28850
580,125.56292,17,55-64,15,24,285,201502,28850
581,81.51,5,>=65,5,6,285,201502,28850
582,29.34857,8,<=24,11,14,285,201502,28031
583,46.33493,43,25-34,52,73,285,201502,28031
584,30.4345,47,35-44,59,80,285,201502,28031
585,56.19707,40,45-54,39,58,285,201502,28031
586,71.01209,32,55-64,40,43,285,201502,28031
587,30.18118,12,>=65,13,17,285,201502,28031
588,58.14556,7,<=24,8,9,285,201502,28026
589,24.59846,31,25-34,41,65,285,201502,28026
590,39.28692,44,35-44,49,78,285,201502,28026
591,112.96829,24,45-54,28,41,285,201502,28026
592,37.24551,29,55-64,39,49,285,201502,28026
593,56.58467,12,>=65,13,15,285,201502,28026
594,15.42393,15,<=24,22,28,285,201502,28250
595,83.90846,20,25-34,33,39,285,201502,28250
596,36.77148,18,35-44,20,27,285,201502,28250
597,62.91419,21,45-54,22,31,285,201502,28250
598,187.2672,16,55-64,22,25,285,201502,28250
599,149.34572,6,>=65,7,7,285,201502,28250
600,25.18444,6,<=24,8,9,285,201502,28019
601,31.92294,45,25-34,50,68,285,201502,28019
602,37.26264,62,35-44,75,121,285,201502,28019
603,45.67259,36,45-54,45,58,285,201502,28019
604,41.691,25,55-64,30,50,285,201502,28019
605,38.42769,9,>=65,7,13,285,201502,28019
606,48.49,4,<=24,4,4,285,201502,28660
607,25.92886,27,25-34,29,35,285,201502,28660
608,32.02764,55,35-44,55,89,285,201502,28660
609,71.05309,36,45-54,51,84,285,201502,28660
610,55.9727,20,55-64,22,26,285,201502,28660
611,41.42,6,>=65,4,6,285,201502,28660
612,29.04636,6,<=24,11,11,285,201502,28037
613,27.57633,34,25-34,38,49,285,201502,28037
614,33.53,40,35-44,43,69,285,201502,28037
615,47.99094,29,45-54,41,53,285,201502,28037
616,57.22,19,55-64,31,45,285,201502,28037
617,161.04231,10,>=65,13,13,285,201502,28037
618,53.712,5,<=24,5,5,285,201502,28044
619,43.29896,28,25-34,34,48,285,201502,28044
620,47.32938,39,35-44,59,97,285,201502,28044
621,46.91378,26,45-54,34,45,285,201502,28044
622,45.81389,21,55-64,31,36,285,201502,28044
623,88.26,5,>=65,5,5,285,201502,28044
624,13.688,4,<=24,4,5,285,201502,28013
625,28.40073,25,25-34,35,41,285,201502,28013
626,52.67262,27,35-44,52,80,285,201502,28013
627,97.60037,18,45-54,26,27,285,201502,28013
628,75.37524,13,55-64,18,21,285,201502,28013
629,74.1347,12,>=65,16,17,285,201502,28013
630,19.581,10,<=24,9,10,285,201502,28041
631,32.88688,38,25-34,48,64,285,201502,28041
632,35.31752,64,35-44,73,129,285,201502,28041
633,55.89412,33,45-54,35,51,285,201502,28041
634,32.018,14,55-64,18,20,285,201502,28041
635,74.20143,6,>=65,7,7,285,201502,28041
636,31.77313,1015,<=24,430,2014,285,201502,others
637,41.16765,3968,25-34,966,7802,285,201502,others
638,58.22199,3830,35-44,975,6387,285,201502,others
639,71.23168,2457,45-54,831,3941,285,201502,others
640,90.14117,1475,55-64,659,2221,285,201502,others
641,127.23485,717,>=65,454,1044,285,201502,others
642,29.76835,31,<=24,59,91,285,201503,U
643,48.95277,71,25-34,116,216,285,201503,U
644,80.21191,75,35-44,124,183,285,201503,U
645,118.38199,79,45-54,127,186,285,201503,U
646,103.45492,59,55-64,92,118,285,201503,U
647,101.12969,42,>=65,78,127,285,201503,U
648,151.83995,2773,Unknown,1058,5785,285,201503,U
649,33.88513,76,<=24,108,230,285,201503,28001
650,36.00844,374,25-34,444,1662,285,201503,28001
651,40.3608,375,35-44,483,1791,285,201503,28001
652,43.52082,304,45-54,398,1446,285,201503,28001
653,63.16244,287,55-64,403,1140,285,201503,28001
654,54.36244,325,>=65,326,1158,285,201503,28001
655,30.19828,63,<=24,85,157,285,201503,28006
656,44.70582,294,25-34,290,799,285,201503,28006
657,49.01607,273,35-44,329,834,285,201503,28006
658,66.25276,188,45-54,205,421,285,201503,28006
659,79.83953,196,55-64,210,450,285,201503,28006
660,65.75336,185,>=65,187,413,285,201503,28006
661,26.98175,49,<=24,65,97,285,201503,28009
662,37.86194,215,25-34,210,520,285,201503,28009
663,58.83542,248,35-44,246,568,285,201503,28009
664,67.40447,221,45-54,221,495,285,201503,28009
665,61.7477,154,55-64,142,296,285,201503,28009
666,60.90158,162,>=65,153,316,285,201503,28009
667,71.05346,48,<=24,57,81,285,201503,28028
668,32.57019,235,25-34,198,481,285,201503,28028
669,45.34405,252,35-44,213,511,285,201503,28028
670,53.73604,179,45-54,156,321,285,201503,28028
671,56.18143,178,55-64,148,308,285,201503,28028
672,91.55606,172,>=65,124,277,285,201503,28028
673,42.17327,31,<=24,36,55,285,201503,28007
674,49.35384,180,25-34,182,346,285,201503,28007
675,49.60621,207,35-44,199,449,285,201503,28007
676,54.57641,203,45-54,203,418,285,201503,28007
677,68.00839,213,55-64,174,322,285,201503,28007
678,66.62495,166,>=65,154,267,285,201503,28007
679,27.19095,24,<=24,35,42,285,201503,28010
680,50.36505,120,25-34,158,311,285,201503,28010
681,75.31042,133,35-44,190,308,285,201503,28010
682,99.90597,114,45-54,142,233,285,201503,28010
683,142.15395,78,55-64,89,124,285,201503,28010
684,140.89,72,>=65,88,123,285,201503,28010
685,18.26464,97,Unknown,85,237,285,201503,28002
686,38.78956,43,<=24,51,69,285,201503,28002
687,50.00883,210,25-34,208,402,285,201503,28002
688,55.06261,182,35-44,192,372,285,201503,28002
689,72.48312,153,45-54,168,285,285,201503,28002
690,69.21604,116,55-64,118,192,285,201503,28002
691,74.87711,135,>=65,113,197,285,201503,28002
692,57.53527,31,<=24,40,55,285,201503,28043
693,46.13181,131,25-34,150,232,285,201503,28043
694,59.91069,151,35-44,168,259,285,201503,28043
695,66.91028,147,45-54,161,288,285,201503,28043
696,105.41614,100,55-64,124,171,285,201503,28043
697,68.39966,68,>=65,74,89,285,201503,28043
698,42.2869,17,<=24,20,29,285,201503,28033
699,47.93112,116,25-34,134,222,285,201503,28033
700,50.67994,133,35-44,172,306,285,201503,28033
701,66.65,117,45-54,128,203,285,201503,28033
702,75.45978,96,55-64,91,137,285,201503,28033
703,83.7609,58,>=65,60,78,285,201503,28033
704,14478.23,0,filtered,0,1,285,201503,28033
705,27.97439,16,<=24,34,41,285,201503,28003
706,47.61207,123,25-34,147,261,285,201503,28003
707,66.57619,110,35-44,142,239,285,201503,28003
708,64.15563,79,45-54,111,167,285,201503,28003
709,114.17508,66,55-64,101,136,285,201503,28003
710,99.35284,60,>=65,74,88,285,201503,28003
711,68.62571,13,<=24,16,21,285,201503,28045
712,42.29467,125,25-34,133,212,285,201503,28045
713,49.13815,204,35-44,210,384,285,201503,28045
714,49.53028,152,45-54,131,252,285,201503,28045
715,86.65526,96,55-64,91,135,285,201503,28045
716,63.8464,34,>=65,40,50,285,201503,28045
717,24.59185,20,<=24,21,27,285,201503,28016
718,47.47722,103,25-34,110,183,285,201503,28016
719,66.56842,107,35-44,119,178,285,201503,28016
720,90.44994,94,45-54,96,151,285,201503,28016
721,81.5378,73,55-64,98,132,285,201503,28016
722,78.35274,75,>=65,84,124,285,201503,28016
723,33.45465,29,<=24,32,43,285,201503,28027
724,38.25322,96,25-34,118,174,285,201503,28027
725,55.12307,112,35-44,114,192,285,201503,28027
726,51.3345,142,45-54,141,260,285,201503,28027
727,58.32635,114,55-64,120,192,285,201503,28027
728,84.76,71,>=65,69,104,285,201503,28027
729,28.43469,17,<=24,24,32,285,201503,28036
730,58.14434,118,25-34,154,251,285,201503,28036
731,66.95747,97,35-44,114,182,285,201503,28036
732,56.9362,88,45-54,96,137,285,201503,28036
733,94.15398,60,55-64,70,88,285,201503,28036
734,96.28622,51,>=65,69,82,285,201503,28036
735,22.82121,15,<=24,21,33,285,201503,28015
736,50.75044,137,25-34,159,247,285,201503,28015
737,61.81445,114,35-44,143,207,285,201503,28015
738,102.82618,70,45-54,83,115,285,201503,28015
739,99.36583,55,55-64,60,72,285,201503,28015
740,115.85054,42,>=65,41,55,285,201503,28015
741,18.88527,15,<=24,18,19,285,201503,28050
742,39.12931,146,25-34,169,290,285,201503,28050
743,53.23195,260,35-44,235,473,285,201503,28050
744,56.27699,99,45-54,94,173,285,201503,28050
745,50.71085,29,55-64,45,71,285,201503,28050
746,87.07333,7,>=65,8,9,285,201503,28050
747,15.78615,10,<=24,15,26,285,201503,28014
748,42.09569,64,25-34,115,188,285,201503,28014
749,58.60007,64,35-44,94,152,285,201503,28014
750,62.23864,58,45-54,88,125,285,201503,28014
751,130.94059,59,55-64,83,103,285,201503,28014
752,106.44828,56,>=65,78,105,285,201503,28014
753,33.1895,28,<=24,45,60,285,201503,28035
754,59.65652,111,25-34,142,227,285,201503,28035
755,62.60794,103,35-44,119,175,285,201503,28035
756,66.32504,91,45-54,93,131,285,201503,28035
757,74.25396,56,55-64,74,101,285,201503,28035
758,92.80271,43,>=65,57,70,285,201503,28035
759,18.51875,17,<=24,29,48,285,201503,28005
760,41.9404,105,25-34,116,177,285,201503,28005
761,44.43735,128,35-44,143,268,285,201503,28005
762,64.52922,102,45-54,101,153,285,201503,28005
763,97.63379,67,55-64,79,116,285,201503,28005
764,99.98667,34,>=65,39,57,285,201503,28005
765,25.22438,16,<=24,23,32,285,201503,28030
766,72.64075,85,25-34,88,145,285,201503,28030
767,43.77918,119,35-44,113,220,285,201503,28030
768,52.43864,142,45-54,117,213,285,201503,28030
769,51.1478,107,55-64,103,177,285,201503,28030
770,48.71991,78,>=65,60,119,285,201503,28030
771,33.32215,23,<=24,24,28,285,201503,28034
772,53.30108,96,25-34,130,222,285,201503,28034
773,50.64951,86,35-44,100,143,285,201503,28034
774,54.90194,86,45-54,96,144,285,201503,28034
775,104.49719,70,55-64,91,121,285,201503,28034
776,91.93948,43,>=65,42,58,285,201503,28034
777,27.21861,17,<=24,30,36,285,201503,28004
778,55.92621,104,25-34,137,219,285,201503,28004
779,57.90631,113,35-44,125,195,285,201503,28004
780,67.77516,85,45-54,101,161,285,201503,28004
781,93.18966,31,55-64,46,58,285,201503,28004
782,92.87712,30,>=65,41,52,285,201503,28004
783,20.66849,25,<=24,31,53,285,201503,28023
784,47.55382,74,25-34,124,225,285,201503,28023
785,58.82046,83,35-44,119,174,285,201503,28023
786,76.85493,80,45-54,86,134,285,201503,28023
787,106.735,43,55-64,55,74,285,201503,28023
788,98.34234,32,>=65,34,47,285,201503,28023
789,47.57231,12,<=24,10,13,285,201503,28020
790,38.19059,109,25-34,144,219,285,201503,28020
791,54.05946,81,35-44,99,148,285,201503,28020
792,60.15559,64,45-54,93,127,285,201503,28020
793,123.91196,57,55-64,63,97,285,201503,28020
794,87.40533,53,>=65,64,77,285,201503,28020
795,43.25131,28,<=24,28,38,285,201503,28017
796,41.79636,88,25-34,98,151,285,201503,28017
797,51.4092,105,35-44,96,176,285,201503,28017
798,49.74138,96,45-54,94,152,285,201503,28017
799,70.06931,75,55-64,65,102,285,201503,28017
800,48.12067,56,>=65,43,74,285,201503,28017
801,31.21098,30,<=24,43,61,285,201503,28223
802,57.11694,47,25-34,70,88,285,201503,28223
803,52.74933,60,35-44,90,136,285,201503,28223
804,117.09778,66,45-54,83,108,285,201503,28223
805,80.91549,37,55-64,41,51,285,201503,28223
806,117.88036,18,>=65,23,28,285,201503,28223
807,55.7235,10,<=24,18,20,285,201503,28042
808,56.88829,64,25-34,77,111,285,201503,28042
809,52.5601,105,35-44,118,200,285,201503,28042
810,57.76188,68,45-54,89,122,285,201503,28042
811,55.05101,38,55-64,50,69,285,201503,28042
812,77.76234,28,>=65,36,47,285,201503,28042
813,32.19826,15,<=24,19,23,285,201503,28224
814,48.21919,43,25-34,70,98,285,201503,28224
815,101.84176,62,35-44,81,108,285,201503,28224
816,93.77143,52,45-54,59,84,285,201503,28224
817,99.07334,29,55-64,48,66,285,201503,28224
818,49.33571,17,>=65,16,21,285,201503,28224
819,23.10837,22,<=24,29,43,285,201503,28109
820,42.20065,53,25-34,81,108,285,201503,28109
821,149.62676,44,35-44,51,71,285,201503,28109
822,60.88613,56,45-54,75,106,285,201503,28109
823,69.81311,31,55-64,43,61,285,201503,28109
824,130.37344,16,>=65,25,32,285,201503,28109
825,29.63143,11,<=24,16,21,285,201503,28029
826,34.77934,79,25-34,83,122,285,201503,28029
827,58.00374,90,35-44,92,147,285,201503,28029
828,95.14793,40,45-54,49,58,285,201503,28029
829,87.21591,45,55-64,56,66,285,201503,28029
830,59.05023,29,>=65,35,44,285,201503,28029
831,37.38862,7,<=24,18,29,285,201503,28012
832,31.64985,67,25-34,85,140,285,201503,28012
833,74.69927,58,35-44,77,96,285,201503,28012
834,86.1527,34,45-54,55,74,285,201503,28012
835,62.876,25,55-64,38,50,285,201503,28012
836,85.83324,22,>=65,27,37,285,201503,28012
837,29.32826,14,<=24,18,23,285,201503,28022
838,40.8966,59,25-34,63,97,285,201503,28022
839,52.99768,94,35-44,121,181,285,201503,28022
840,45.81331,60,45-54,78,121,285,201503,28022
841,69.48404,38,55-64,47,57,285,201503,28022
842,70.81429,16,>=65,15,21,285,201503,28022
843,43.94285,17,<=24,26,35,285,201503,28008
844,37.62645,54,25-34,69,107,285,201503,28008
845,44.0549,61,35-44,76,100,285,201503,28008
846,71.69097,54,45-54,72,93,285,201503,28008
847,71.61797,44,55-64,55,69,285,201503,28008
848,61.11195,29,>=65,34,41,285,201503,28008
849,23.87046,17,<=24,18,22,285,201503,28032
850,41.59604,56,25-34,70,111,285,201503,28032
851,34.50591,112,35-44,102,198,285,201503,28032
852,43.71832,92,45-54,94,167,285,201503,28032
853,66.00426,38,55-64,42,54,285,201503,28032
854,52.9345,16,>=65,15,20,285,201503,28032
855,38.60194,21,<=24,25,31,285,201503,28230
856,37.32179,36,25-34,49,67,285,201503,28230
857,75.6326,51,35-44,62,77,285,201503,28230
858,61.94361,66,45-54,73,108,285,201503,28230
859,85.37792,47,55-64,52,72,285,201503,28230
860,57.10562,12,>=65,14,16,285,201503,28230
861,25.02647,18,<=24,26,34,285,201503,28039
862,49.18562,77,25-34,87,130,285,201503,28039
863,45.93985,70,35-44,77,132,285,201503,28039
864,63.19388,46,45-54,44,67,285,201503,28039
865,50.84744,28,55-64,32,43,285,201503,28039
866,141.53474,19,>=65,18,19,285,201503,28039
867,45.395,10,<=24,10,12,285,201503,28100
868,51.43702,51,25-34,80,124,285,201503,28100
869,68.24281,57,35-44,71,89,285,201503,28100
870,77.7919,46,45-54,64,84,285,201503,28100
871,48.44091,14,55-64,18,33,285,201503,28100
872,159.13625,7,>=65,8,8,285,201503,28100
873,21.25909,10,<=24,9,11,285,201503,28220
874,39.87936,41,25-34,49,62,285,201503,28220
875,101.77071,37,35-44,43,56,285,201503,28220
876,114.94768,31,45-54,33,43,285,201503,28220
877,46.47667,16,55-64,17,21,285,201503,28220
878,193.27129,17,>=65,31,39,285,201503,28220
879,49.85667,3,<=24,6,6,285,201503,28660
880,47.87518,18,25-34,22,29,285,201503,28660
881,80.56294,64,35-44,62,102,285,201503,28660
882,56.23901,39,45-54,44,81,285,201503,28660
883,146.88469,26,55-64,27,32,285,201503,28660
884,54.27,11,>=65,11,12,285,201503,28660
885,35.408,8,<=24,9,10,285,201503,28019
886,45.44864,61,25-34,68,96,285,201503,28019
887,47.35169,47,35-44,56,71,285,201503,28019
888,54.61133,45,45-54,54,75,285,201503,28019
889,63.66086,33,55-64,38,58,285,201503,28019
890,149.23077,21,>=65,23,26,285,201503,28019
891,26.245,4,<=24,4,6,285,201503,28221
892,70.95,16,25-34,28,35,285,201503,28221
893,74.01861,35,35-44,53,65,285,201503,28221
894,113.78892,23,45-54,28,37,285,201503,28221
895,123.54357,20,55-64,23,28,285,201503,28221
896,163.4,13,>=65,16,23,285,201503,28221
897,20.29428,6,<=24,10,14,285,201503,28031
898,40.45029,41,25-34,53,70,285,201503,28031
899,51.38374,72,35-44,71,107,285,201503,28031
900,59.90242,44,45-54,49,66,285,201503,28031
901,70.19256,30,55-64,29,39,285,201503,28031
902,31.36688,16,>=65,23,32,285,201503,28031
903,33.5075,8,<=24,8,8,285,201503,28046
904,43.0611,33,25-34,53,73,285,201503,28046
905,54.52384,34,35-44,39,52,285,201503,28046
906,69.78026,28,45-54,34,38,285,201503,28046
907,84.20237,20,55-64,33,55,285,201503,28046
908,77.8,14,>=65,15,17,285,201503,28046
909,48.26542,39,25-34,44,59,285,201503,28922
910,84.72345,50,35-44,64,84,285,201503,28922
911,72.77666,25,45-54,23,27,285,201503,28922
912,90.61083,7,55-64,9,12,285,201503,28922
913,254.04,0,filtered,0,6,285,201503,28922
914,51.44429,8,<=24,14,14,285,201503,48930
915,40.41248,32,25-34,71,113,285,201503,48930
916,73.80696,16,35-44,22,23,285,201503,48930
917,329.87692,9,45-54,11,13,285,201503,48930
918,90.38444,10,55-64,18,18,285,201503,48930
919,89.46722,10,>=65,16,18,285,201503,48930
920,60.85125,6,<=24,6,8,285,201503,28850
921,38.60469,45,25-34,58,111,285,201503,28850
922,43.66633,67,35-44,67,109,285,201503,28850
923,67.96235,32,45-54,30,34,285,201503,28850
924,96.02579,15,55-64,12,19,285,201503,28850
925,48.23714,3,>=65,5,7,285,201503,28850
926,12.9675,6,<=24,9,16,285,201503,28011
927,38.59859,30,25-34,43,57,285,201503,28011
928,62.85244,48,35-44,56,78,285,201503,28011
929,55.46047,30,45-54,34,43,285,201503,28011
930,55.50245,29,55-64,36,49,285,201503,28011
931,68.225,10,>=65,12,14,285,201503,28011
932,36.80636,5,<=24,3,11,285,201503,28047
933,50.71909,28,25-34,40,55,285,201503,28047
934,44.50776,36,35-44,41,49,285,201503,28047
935,54.3625,32,45-54,35,44,285,201503,28047
936,118.28926,19,55-64,22,27,285,201503,28047
937,162.619,9,>=65,9,10,285,201503,28047
938,144.895,6,<=24,5,6,285,201503,28025
939,46.11491,40,25-34,42,53,285,201503,28025
940,51.31467,60,35-44,69,92,285,201503,28025
941,42.43743,21,45-54,26,39,285,201503,28025
942,44.13909,19,55-64,21,22,285,201503,28025
943,225.90875,7,>=65,8,8,285,201503,28025
944,50.785,5,<=24,6,6,285,201503,28760
945,56.23846,27,25-34,34,39,285,201503,28760
946,28.06123,33,35-44,45,65,285,201503,28760
947,77.95923,48,45-54,49,65,285,201503,28760
948,43.73947,30,55-64,36,57,285,201503,28760
949,32.06667,7,>=65,8,9,285,201503,28760
950,52.74509,20,25-34,47,55,285,201503,28040
951,61.94828,13,35-44,24,29,285,201503,28040
952,161.13769,10,45-54,15,26,285,201503,28040
953,177.54778,6,55-64,8,9,285,201503,28040
954,169.7,7,>=65,9,9,285,201503,28040
955,137.83,0,filtered,0,1,285,201503,28040
956,32.32138,1019,<=24,434,2027,285,201503,others
957,44.28191,4120,25-34,962,8154,285,201503,others
958,59.73065,3967,35-44,990,6847,285,201503,others
959,74.49622,2592,45-54,845,4120,285,201503,others
960,102.19109,1530,55-64,694,2400,285,201503,others
961,104.29628,789,>=65,471,1165,285,201503,others
962,32.83752,36,<=24,51,101,285,201504,U
963,49.1788,69,25-34,105,192,285,201504,U
964,111.07277,90,35-44,169,263,285,201504,U
965,85.02255,80,45-54,122,184,285,201504,U
966,124.72166,54,55-64,94,126,285,201504,U
967,120.02619,40,>=65,110,176,285,201504,U
968,143.96761,2740,Unknown,1077,5743,285,201504,U
969,30.34678,69,<=24,113,202,285,201504,28001
970,38.90804,350,25-34,411,1566,285,201504,28001
971,38.65718,370,35-44,488,1729,285,201504,28001
972,46.78375,295,45-54,413,1441,285,201504,28001
973,57.36323,284,55-64,400,1175,285,201504,28001
974,56.15825,314,>=65,336,1077,285,201504,28001
975,28.42492,61,<=24,80,126,285,201504,28006
976,43.95372,287,25-34,314,817,285,201504,28006
977,52.53008,263,35-44,299,743,285,201504,28006
978,72.80801,195,45-54,209,467,285,201504,28006
979,77.4409,188,55-64,224,509,285,201504,28006
980,58.24788,176,>=65,174,401,285,201504,28006
981,28.84624,45,<=24,42,77,285,201504,28009
982,47.33692,216,25-34,227,491,285,201504,28009
983,52.02576,225,35-44,221,490,285,201504,28009
984,72.06664,194,45-54,200,464,285,201504,28009
985,61.82371,167,55-64,159,334,285,201504,28009
986,82.26498,153,>=65,148,275,285,201504,28009
987,38.54304,31,<=24,33,46,285,201504,28007
988,55.50586,177,25-34,165,321,285,201504,28007
989,49.5878,202,35-44,203,428,285,201504,28007
990,69.04262,204,45-54,204,416,285,201504,28007
991,67.40249,210,55-64,192,337,285,201504,28007
992,79.21255,185,>=65,153,275,285,201504,28007
